date_block_num,sales_region_code,item_code,first_cate_code,second_cate_code,item_cnt_month_valid,item_cnt_month_pred
39,101,20457,305,412,486.0,2632.319
39,101,20459,305,412,15.0,23.258547
39,101,20472,308,404,10.0,63.422516
39,101,20473,306,407,686.0,766.5287
39,101,20478,302,408,30.0,923.98315
39,101,20483,305,412,18.0,62.21969
39,101,20492,307,403,157.0,538.18134
39,101,20494,304,409,19.0,160.14441
39,101,20501,306,407,2570.0,10767.077
39,101,20504,307,403,375.0,1118.859
39,101,20515,305,412,334.0,675.61554
39,101,20522,305,412,11.0,171.4128
39,101,20523,308,404,2564.0,4618.3364
39,101,20525,301,405,30.0,187.97142
39,101,20531,307,403,257.0,219.75777
39,101,20540,303,401,520.0,599.7715
39,101,20545,305,412,1107.0,3750.3782
39,101,20547,305,412,8.0,16.357586
39,101,20555,308,404,614.0,322.97977
39,101,20561,303,401,1015.0,3492.7766
39,101,20563,303,401,35.0,412.69064
39,101,20567,303,406,11.0,28.531836
39,101,20580,302,408,18.0,58.12131
39,101,20583,306,407,13260.0,15355.767
39,101,20587,306,407,63.0,146.73973
39,101,20593,303,401,6.0,21.562672
39,101,20596,302,408,28.0,235.98668
39,101,20597,302,408,1125.0,964.36615
39,101,20600,307,403,72.0,197.59772
39,101,20616,306,407,8.0,18.265713
39,101,20618,307,403,232.0,422.5114
39,101,20627,307,403,18.0,299.03702
39,101,20631,307,403,1949.0,1279.3884
39,101,20633,306,407,6.0,16.98646
39,101,20636,306,407,150.0,738.86206
39,101,20648,305,412,28.0,1355.0013
39,101,20653,305,412,42.0,542.259
39,101,20655,306,407,539.0,4558.8726
39,101,20656,305,412,8.0,11.371341
39,101,20657,303,410,15.0,51.186356
39,101,20661,302,408,798.0,1660.2849
39,101,20662,305,412,5.0,21.170135
39,101,20675,307,403,47.0,71.426636
39,101,20676,305,412,8.0,15.004064
39,101,20678,303,401,60.0,899.8904
39,101,20682,306,407,109.0,353.25525
39,101,20688,303,401,40.0,66.43849
39,101,20689,303,401,208.0,291.9917
39,101,20693,308,404,1364.0,1104.3562
39,101,20696,305,412,305.0,1862.107
39,101,20697,304,409,8.0,86.86222
39,101,20699,306,407,209.0,353.25525
39,101,20700,306,407,23.0,10.121261
39,101,20704,307,403,688.0,666.73987
39,101,20712,306,407,394.0,1342.7017
39,101,20714,305,412,28.0,34.87355
39,101,20716,303,401,15.0,30.448067
39,101,20717,303,401,17.0,46.67842
39,101,20720,303,401,300.0,1265.6354
39,101,20722,306,407,271.0,140.26404
39,101,20727,302,408,186.0,606.95856
39,101,20729,306,407,7.0,21.03031
39,101,20731,302,408,2.0,129.24063
39,101,20734,306,407,52.0,701.13293
39,101,20738,305,412,10.0,29.117928
39,101,20739,305,412,168.0,773.5798
39,101,20744,302,408,135.0,430.50775
39,101,20753,308,404,95.0,755.95233
39,101,20759,302,408,192.0,647.4068
39,101,20763,308,404,40.0,298.06345
39,101,20766,306,407,362.0,554.738
39,101,20768,308,404,341.0,1805.608
39,101,20775,306,407,96.0,277.4653
39,101,20780,306,407,13.0,10.121261
39,101,20786,303,401,207.0,969.8193
39,101,20794,306,407,5.0,14.897108
39,101,20803,304,409,859.0,212.23064
39,101,20804,302,408,11.0,11.371341
39,101,20805,306,407,438.0,595.4314
39,101,20808,306,407,1587.0,906.9329
39,101,20809,302,408,7.0,30.834307
39,101,20810,306,407,42.0,187.21979
39,101,20813,302,408,11.0,13.984545
39,101,20820,306,407,11976.0,14847.29
39,101,20827,303,401,194.0,915.0238
39,101,20828,305,412,1025.0,386.5471
39,101,20831,306,407,1301.0,263.53827
39,101,20840,303,401,321.0,141.8341
39,101,20842,308,404,7336.0,4046.1343
39,101,20849,305,412,3436.0,190.95702
39,101,20858,303,401,10.0,1573.3291
39,101,20862,307,403,76.0,187.89134
39,101,20879,305,412,64.0,174.87143
39,101,20880,305,412,5.0,671.91486
39,101,20886,303,410,155.0,156.21297
39,101,20892,306,407,162.0,262.967
39,101,20894,305,412,17.0,16.143068
39,101,20896,307,403,74.0,857.2046
39,101,20900,306,407,10.0,314.37036
39,101,20901,303,410,116.0,170.599
39,101,20906,302,408,8.0,23.401508
39,101,20916,306,407,6.0,161.46335
39,101,20920,306,407,260.0,8008.463
39,101,20922,305,412,41.0,153.51343
39,101,20932,303,401,1818.0,5731.5103
39,101,20933,302,408,2.0,37.838287
39,101,20942,305,412,34.0,717.10645
39,101,20945,306,407,59.0,23.727388
39,101,20947,306,407,16.0,285.85394
39,101,20953,302,408,378.0,713.4798
39,101,20970,306,407,7.0,10.335778
39,101,20973,306,407,1594.0,9373.447
39,101,20980,303,401,674.0,1330.4297
39,101,20981,304,409,119.0,237.6717
39,101,20984,306,407,23.0,121.37817
39,101,20985,303,401,10.0,41.881184
39,101,20992,303,411,75.0,152.19812
39,101,20993,306,407,264.0,2763.892
39,101,20996,306,407,12.0,2551.2314
39,101,20997,305,412,4.0,775.49176
39,101,21000,301,405,19.0,43.424007
39,101,21001,305,412,14.0,43.17056
39,101,21016,308,404,141.0,428.70392
39,101,21017,305,412,9.0,11.371341
39,101,21023,306,407,315.0,610.5236
39,101,21024,302,408,6.0,16.357586
39,101,21026,306,407,288.0,497.03268
39,101,21034,306,407,14.0,71.20375
39,101,21038,308,404,667.0,672.5333
39,101,21043,306,407,7.0,13.7539835
39,101,21044,302,408,4.0,10.028914
39,101,21046,302,408,25.0,20.256742
39,101,21053,306,407,156.0,81.42574
39,101,21054,308,404,990.0,1626.7908
39,101,21062,302,408,45.0,461.33176
39,101,21067,302,408,149.0,504.9271
39,101,21068,305,412,261.0,426.97977
39,101,21069,303,401,45.0,24.03767
39,101,21076,302,408,31.0,484.33554
39,101,21081,307,403,53.0,164.28258
39,101,21082,306,407,156.0,148.75479
39,101,21088,301,405,139.0,151.47552
39,101,21090,302,408,137.0,349.5234
39,101,21094,306,407,4.0,65.13066
39,101,21096,305,412,265.0,16.357586
39,101,21100,302,408,31.0,402.03195
39,101,21103,306,407,450.0,731.8237
39,101,21109,302,408,450.0,945.8594
39,101,21110,307,403,10.0,237.95251
39,101,21111,303,410,13.0,29.659746
39,101,21115,307,403,31.0,237.95251
39,101,21118,305,412,9.0,9.24552
39,101,21119,305,412,335.0,318.17004
39,101,21123,303,406,38.0,74.85947
39,101,21129,302,408,24.0,392.20868
39,101,21141,306,407,8.0,16.357586
39,101,21157,308,404,107.0,119.24463
39,101,21160,306,407,488.0,538.2027
39,101,21162,306,407,5.0,13.968501
39,101,21166,305,412,13.0,32.89917
39,101,21182,303,401,13.0,29.450975
39,101,21188,303,410,53.0,55.903893
39,101,21192,303,411,24.0,52.62698
39,101,21195,302,408,226.0,728.1608
39,101,21198,306,407,75.0,198.52672
39,101,21206,306,407,275.0,49.230225
39,101,21212,306,407,359.0,60.452847
39,101,21215,303,401,226.0,288.5595
39,101,21220,305,412,53.0,81.15021
39,101,21221,306,407,11.0,20.589315
39,101,21225,306,407,105.0,224.46248
39,101,21230,305,412,6.0,285.60562
39,101,21237,306,407,12.0,20.34909
39,101,21238,308,404,1210.0,4199.619
39,101,21240,302,408,101.0,33.146503
39,101,21244,306,407,7.0,16.357586
39,101,21249,307,403,8600.0,6607.6772
39,101,21253,306,407,981.0,1075.2434
39,101,21260,301,405,104.0,430.31784
39,101,21271,306,407,72.0,3671.7612
39,101,21274,305,412,58.0,1042.9209
39,101,21280,306,407,2.0,97.798454
39,101,21284,306,407,6.0,10.6092205
39,101,21285,306,407,62.0,89.02572
39,101,21290,305,412,3986.0,4040.5828
39,101,21297,306,407,5.0,10.823738
39,101,21298,306,407,9.0,64.41603
39,101,21312,302,408,44.0,147.11047
39,101,21314,308,404,5096.0,4441.425
39,101,21318,303,401,428.0,63.162037
39,101,21328,303,410,10.0,41.70977
39,101,21330,303,401,24.0,569.0813
39,101,21346,306,407,266.0,639.61847
39,101,21359,306,407,6.0,485.40076
39,101,21361,303,401,24.0,46.277138
39,101,21373,306,407,4.0,475.42847
39,101,21379,305,412,37.0,67.248566
39,101,21394,306,407,7828.0,12704.384
39,101,21398,308,404,223.0,383.08606
39,101,21406,303,401,329.0,665.31116
39,101,21407,308,404,77.0,56.09143
39,101,21415,305,412,304.0,1314.4141
39,101,21420,307,403,79.0,237.95251
39,101,21424,306,407,3960.0,5439.193
39,101,21430,306,407,190.0,86.128265
39,101,21431,302,408,77.0,560.8833
39,101,21432,308,404,61.0,27.153257
39,101,21437,302,408,78.0,166.22525
39,101,21440,305,412,18.0,907.7694
39,101,21443,305,412,7.0,13.89404
39,101,21444,307,403,45.0,30.13418
39,101,21449,303,401,2.0,24.067484
39,101,21460,303,406,37.0,44.59847
39,101,21461,305,412,2.0,117.76657
39,101,21467,306,407,307.0,904.8071
39,101,21468,305,412,13.0,1165.853
39,101,21477,303,411,37.0,74.85947
39,101,21483,302,408,6.0,13.97576
39,101,21484,305,412,231.0,299.82474
39,101,21488,307,403,306.0,2235.1597
39,101,21490,306,407,216.0,156.79726
39,101,21491,305,412,7.0,21.170135
39,101,21492,306,407,311.0,1090.4819
39,101,21497,306,407,337.0,448.1505
39,101,21501,306,407,156.0,328.50595
39,101,21507,306,407,1046.0,2344.5386
39,101,21521,306,407,4.0,12.510345
39,101,21524,307,403,41.0,140.70993
39,101,21531,302,408,8.0,12.724863
39,101,21545,306,407,105.0,284.42184
39,101,21546,306,407,264.0,53.33497
39,101,21549,307,403,160.0,110.54411
39,101,21550,301,405,24.0,68.44228
39,101,21558,302,408,13.0,12.510345
39,101,21561,306,407,8.0,22.460974
39,101,21573,306,407,6.0,61.042877
39,101,21583,305,412,19.0,46.857944
39,101,21585,302,408,63.0,190.1948
39,101,21589,306,407,17.0,537.8222
39,101,21597,302,408,136.0,73.486694
39,101,21601,306,407,663.0,2639.1545
39,101,21610,306,407,6.0,12.724863
39,101,21617,303,401,91.0,876.9869
39,101,21619,306,402,5910.0,8184.198
39,101,21625,302,408,9.0,12.510345
39,101,21637,305,412,57.0,55.76402
39,101,21639,308,404,218.0,5163.1387
39,101,21642,303,401,9.0,36.006943
39,101,21644,303,401,1001.0,888.3012
39,101,21648,306,407,83.0,70.11979
39,101,21650,303,401,566.0,150.90733
39,101,21652,302,408,12.0,205.1795
39,101,21653,306,407,863.0,1127.5631
39,101,21659,306,407,3.0,13.968501
39,101,21671,302,408,3.0,15.103669
39,101,21681,302,408,29.0,276.73438
39,101,21703,305,412,38.0,119.64566
39,101,21709,302,408,108.0,926.8511
39,101,21712,306,407,9.0,12.510345
39,101,21715,302,408,200.0,603.6014
39,101,21719,306,407,10.0,20.6029
39,101,21731,301,405,100.0,200.88754
39,101,21740,307,403,52.0,140.44981
39,101,21743,307,403,2948.0,8187.6646
39,101,21749,303,401,775.0,163.18546
39,101,21751,306,402,612.0,1151.614
39,101,21754,305,412,536.0,445.36447
39,101,21755,307,403,1563.0,82.26466
39,101,21757,303,406,9.0,53.857086
39,101,21772,307,403,151.0,82.26466
39,101,21775,302,408,42.0,12.1150875
39,101,21777,302,408,70.0,425.06802
39,101,21779,307,403,499.0,604.5818
39,101,21781,307,403,1875.0,6805.4316
39,101,21785,305,412,201.0,467.69775
39,101,21793,303,411,18.0,32.576225
39,101,21795,306,407,581.0,499.0975
39,101,21807,303,410,7.0,10.041883
39,101,21809,307,403,2906.0,2991.3425
39,101,21814,306,407,186.0,3676.1199
39,101,21819,306,402,1672.0,1800.2003
39,101,21839,307,403,310.0,147.74106
39,101,21845,302,408,17.0,177.87752
39,101,21850,305,412,3.0,20.896692
39,101,21851,303,401,8.0,45.24552
39,101,21865,306,407,31.0,32.336586
39,101,21878,305,412,10.0,105.590416
39,101,21881,306,407,8.0,349.3325
39,101,21883,306,407,2316.0,6875.3257
39,101,21895,308,404,673.0,317.19357
39,101,21898,306,407,2.0,32.7319
39,101,21903,305,412,443.0,863.34564
39,101,21909,303,401,11.0,50.371284
39,101,21911,306,407,137.0,467.74686
39,101,21913,306,407,3608.0,3729.2087
39,101,21914,306,407,73.0,646.9334
39,101,21915,303,410,37.0,22.896702
39,101,21917,305,412,21.0,65.658134
39,101,21923,307,403,69.0,43.676235
39,101,21940,303,401,9.0,102.7408
39,101,21942,306,407,16.0,525.0109
39,101,21962,303,401,8.0,28.852654
39,101,21964,303,410,25.0,30.359314
39,101,21966,307,403,43.0,31.58793
39,101,21969,303,410,14.0,260.15826
39,101,21974,306,407,147.0,314.8416
39,101,21978,307,403,3016.0,1732.0653
39,101,21980,303,401,663.0,436.72882
39,101,21982,305,412,406.0,794.5759
39,101,21986,301,405,79.0,95.901596
39,101,21995,306,407,409.0,533.6771
39,101,22006,302,408,112.0,12.040759
39,101,22007,302,408,922.0,2548.3325
39,101,22013,303,401,201.0,338.81104
39,101,22015,304,409,343.0,262.0137
39,101,22025,306,407,5.0,10.6092205
39,101,22027,306,402,48.0,200.48479
39,101,22028,305,412,340.0,458.0508
39,101,22030,307,403,208.0,3156.9329
39,101,22035,305,412,53.0,212.25444
39,101,22038,306,407,6.0,79.6845
39,101,22040,304,409,491.0,197.13728
39,101,22041,306,407,11.0,10.823738
39,101,22045,302,408,57.0,452.55365
39,101,22046,305,412,71.0,714.379
39,101,22053,306,407,9.0,274.22992
39,101,22058,302,408,56.0,142.55203
39,101,22059,305,412,27.0,433.95682
39,101,22061,306,407,7.0,42.858105
39,101,22066,307,403,14.0,6695.782
39,101,22081,303,401,72.0,360.50485
39,101,22084,302,408,59.0,15.283935
39,102,20002,303,406,33.0,74.829735
39,102,20003,301,405,525.0,1183.9109
39,102,20014,307,403,105.0,233.38292
39,102,20016,303,401,189.0,716.5051
39,102,20018,306,407,1431.0,3157.8372
39,102,20020,305,412,11.0,19.08676
39,102,20030,307,403,35.0,49.426052
39,102,20038,307,403,26.0,132.84941
39,102,20041,302,408,18.0,65.75319
39,102,20045,306,407,8.0,10.121261
39,102,20046,303,401,130.0,221.61198
39,102,20049,302,408,68.0,305.07056
39,102,20056,302,408,24.0,119.84374
39,102,20067,306,407,8.0,10.335778
39,102,20069,306,407,37.0,33.99714
39,102,20085,301,405,26.0,622.5875
39,102,20086,303,401,5.0,25.468838
39,102,20090,302,408,13.0,23.069126
39,102,20091,308,404,371.0,1986.9148
39,102,20092,306,407,15.0,13.1635
39,102,20093,306,407,443.0,265.76154
39,102,20111,306,407,1695.0,3002.496
39,102,20113,308,404,209.0,849.06824
39,102,20118,305,412,74.0,91.30028
39,102,20121,306,407,6.0,228.20917
39,102,20130,306,407,4.0,668.3783
39,102,20131,306,407,20.0,412.5186
39,102,20134,305,412,228.0,199.0117
39,102,20135,303,401,29.0,48.577198
39,102,20139,306,407,202.0,90.35227
39,102,20146,306,402,1472.0,789.25214
39,102,20151,305,412,182.0,689.6766
39,102,20156,305,412,53.0,42.486282
39,102,20162,302,408,166.0,607.3103
39,102,20172,306,407,14.0,24.091751
39,102,20182,303,401,90.0,287.4672
39,102,20187,302,408,21.0,130.17732
39,102,20189,305,412,19.0,27.43148
39,102,20192,308,404,676.0,291.05
39,102,20193,302,408,49.0,26.20089
39,102,20195,302,408,650.0,5150.643
39,102,20206,305,412,29.0,97.183716
39,102,20213,305,412,20.0,40.846134
39,102,20215,302,408,495.0,3004.5098
39,102,20221,306,407,334.0,742.43774
39,102,20224,307,403,3096.0,6449.011
39,102,20226,303,401,452.0,533.2046
39,102,20227,308,404,1935.0,2643.8936
39,102,20230,306,407,11.0,12.724863
39,102,20234,306,407,9.0,20.34909
39,102,20235,303,411,57.0,144.32085
39,102,20248,306,402,58.0,32.355434
39,102,20250,306,407,3.0,23.493856
39,102,20251,303,406,44.0,117.482666
39,102,20252,306,407,802.0,2913.6611
39,102,20253,306,407,2011.0,12002.277
39,102,20256,307,403,1580.0,388.14792
39,102,20260,306,407,3.0,13.7539835
39,102,20272,308,404,419.0,423.00302
39,102,20274,302,408,102.0,66.91649
39,102,20278,305,412,245.0,166.00372
39,102,20283,306,407,1252.0,8230.305
39,102,20289,303,401,58.0,254.03642
39,102,20292,305,412,215.0,551.36487
39,102,20296,305,412,13.0,37.95857
39,102,20300,305,412,163.0,279.46637
39,102,20304,302,408,8.0,123.94817
39,102,20305,305,412,63.0,594.3304
39,102,20313,305,412,8.0,65.79259
39,102,20316,301,405,184.0,39.88285
39,102,20320,306,407,133.0,73.10134
39,102,20321,302,408,751.0,1135.0596
39,102,20323,305,412,499.0,1846.6608
39,102,20328,306,407,26.0,61.184128
39,102,20336,303,401,780.0,254.03642
39,102,20337,302,408,335.0,1676.4911
39,102,20341,308,404,86.0,766.03864
39,102,20343,304,409,1032.0,215.92918
39,102,20344,308,404,61.0,3703.9736
39,102,20346,306,407,4336.0,9332.769
39,102,20347,308,404,2596.0,467.38898
39,102,20357,301,405,713.0,785.47925
39,102,20358,302,408,324.0,233.35289
39,102,20366,302,408,223.0,1222.2206
39,102,20368,306,407,1110.0,3273.5518
39,102,20384,307,403,13.0,407.3185
39,102,20385,306,407,35.0,31.429085
39,102,20387,305,412,127.0,498.4906
39,102,20389,302,408,65.0,100.14449
39,102,20394,303,406,24.0,41.336277
39,102,20405,302,408,89.0,98.43677
39,102,20408,302,408,6.0,24.011644
39,102,20412,306,407,35.0,74.18075
39,102,20413,306,407,296.0,818.49896
39,102,20414,308,404,1465.0,2344.222
39,102,20418,307,403,127.0,195.88594
39,102,20419,306,407,721.0,3476.84
39,102,20422,302,408,12.0,40.76868
39,102,20424,306,407,24.0,24.7317
39,102,20427,302,408,20.0,440.76178
39,102,20433,305,412,103.0,170.7722
39,102,20434,306,407,22.0,42.71516
39,102,20438,304,409,35.0,19.768782
39,102,20445,303,401,8.0,716.9069
39,102,20447,304,409,10.0,23.084467
39,102,20452,301,405,39.0,997.24634
39,102,20457,305,412,642.0,2397.1626
39,102,20459,305,412,11.0,23.084467
39,102,20462,302,408,6.0,15.004064
39,102,20465,302,408,6.0,29.573801
39,102,20472,308,404,49.0,840.81775
39,102,20473,306,407,399.0,460.19086
39,102,20478,302,408,274.0,612.5396
39,102,20480,307,403,111.0,79.056076
39,102,20481,306,407,2.0,16.143068
39,102,20483,305,412,12.0,27.734234
39,102,20492,307,403,393.0,1633.1719
39,102,20494,304,409,59.0,276.8471
39,102,20498,306,407,3.0,16.357586
39,102,20499,302,408,10.0,11.371341
39,102,20501,306,407,2888.0,11537.254
39,102,20504,307,403,1062.0,1967.4108
39,102,20515,305,412,1545.0,1523.8369
39,102,20522,305,412,58.0,207.25931
39,102,20523,308,404,2668.0,4108.026
39,102,20525,301,405,1618.0,2844.7354
39,102,20531,307,403,457.0,370.00018
39,102,20540,303,401,223.0,484.93127
39,102,20555,308,404,3674.0,3125.9736
39,102,20561,303,401,1061.0,2930.272
39,102,20563,303,401,45.0,275.78406
39,102,20565,305,412,4.0,16.143068
39,102,20573,306,407,13.0,15.552585
39,102,20580,302,408,61.0,443.285
39,102,20583,306,407,1350.0,7881.304
39,102,20587,306,407,71.0,210.7124
39,102,20588,302,408,65.0,15.673482
39,102,20590,306,407,10.0,12.724863
39,102,20596,302,408,48.0,411.3804
39,102,20599,306,407,7.0,13.968501
39,102,20600,307,403,409.0,1276.8954
39,102,20620,302,408,10.0,16.143068
39,102,20631,307,403,510.0,1036.5089
39,102,20635,302,408,9.0,26.508675
39,102,20636,306,407,281.0,307.92554
39,102,20655,306,407,531.0,4602.9443
39,102,20656,305,412,11.0,18.848835
39,102,20657,303,410,30.0,38.67407
39,102,20661,302,408,2328.0,4278.78
39,102,20662,305,412,2.0,18.394093
39,102,20672,302,408,6.0,22.065872
39,102,20675,307,403,392.0,1100.7397
39,102,20678,303,401,10.0,23.432848
39,102,20683,302,408,92.0,100.860855
39,102,20688,303,401,8.0,32.316833
39,102,20693,308,404,2132.0,3857.798
39,102,20694,305,412,6.0,15.004064
39,102,20696,305,412,276.0,907.8959
39,102,20697,304,409,33.0,42.939175
39,102,20700,306,407,13.0,20.6029
39,102,20704,307,403,1258.0,879.6953
39,102,20709,302,408,497.0,815.2767
39,102,20712,306,407,91.0,330.85007
39,102,20716,303,401,8.0,30.448067
39,102,20717,303,401,3.0,36.390743
39,102,20720,303,401,733.0,1786.8499
39,102,20722,306,407,350.0,396.56458
39,102,20727,302,408,126.0,98.90096
39,102,20729,306,407,10.0,10.121261
39,102,20734,306,407,63.0,647.4436
39,102,20738,305,412,9.0,26.13882
39,102,20739,305,412,390.0,656.65106
39,102,20744,302,408,51.0,62.442535
39,102,20759,302,408,392.0,717.2108
39,102,20761,302,408,5.0,27.120783
39,102,20763,308,404,224.0,1239.5503
39,102,20766,306,407,1631.0,3306.9106
39,102,20768,308,404,34.0,541.7874
39,102,20773,303,401,3.0,170.18286
39,102,20775,306,407,14.0,90.73971
39,102,20780,306,407,15.0,19.646612
39,102,20782,303,406,29.0,15.573391
39,102,20784,302,408,9.0,21.15248
39,102,20786,303,401,183.0,727.2854
39,102,20794,306,407,5.0,12.510345
39,102,20795,307,403,610.0,1224.2296
39,102,20797,305,412,10.0,24.139126
39,102,20803,304,409,637.0,460.03564
39,102,20804,302,408,28.0,19.301277
39,102,20805,306,407,55.0,841.406
39,102,20808,306,407,206.0,433.25433
39,102,20810,306,407,37.0,1881.5497
39,102,20814,301,405,165.0,938.6476
39,102,20816,306,407,21.0,371.96185
39,102,20820,306,407,906.0,736.3275
39,102,20827,303,401,470.0,2197.9
39,102,20834,302,408,7.0,16.272848
39,102,20840,303,401,79.0,37.925552
39,102,20842,308,404,5748.0,8540.295
39,102,20849,305,412,2696.0,586.8429
39,102,20859,306,407,9.0,27.338621
39,102,20862,307,403,54.0,756.42664
39,102,20868,308,404,3.0,310.54175
39,102,20875,302,408,197.0,118.58917
39,102,20879,305,412,151.0,279.79977
39,102,20880,305,412,175.0,777.6494
39,102,20882,306,407,16.0,57.590862
39,102,20885,306,407,56.0,16.98646
39,102,20886,303,410,62.0,75.84444
39,102,20892,306,407,36.0,90.36884
39,102,20896,307,403,1720.0,1771.2456
39,102,20900,306,407,339.0,514.80237
39,102,20901,303,410,93.0,107.98204
39,102,20913,306,407,52.0,104.080124
39,102,20916,306,407,1437.0,4548.4175
39,102,20920,306,407,218.0,6619.819
39,102,20922,305,412,110.0,292.6169
39,102,20932,303,401,1806.0,7293.3228
39,102,20934,305,412,21.0,459.50586
39,102,20939,308,404,10.0,794.35706
39,102,20940,303,410,16.0,26.316538
39,102,20944,301,405,17.0,502.98483
39,102,20947,306,407,24.0,787.4409
39,102,20949,307,403,18.0,68.86131
39,102,20953,302,408,523.0,1437.182
39,102,20956,307,403,124.0,102.61443
39,102,20969,306,407,3.0,10.335778
39,102,20970,306,407,5.0,20.589315
39,102,20973,306,407,3928.0,16536.53
39,102,20976,306,407,6.0,27.826582
39,102,20980,303,401,430.0,1381.4408
39,102,20981,304,409,365.0,403.04233
39,102,20984,306,407,21.0,394.881
39,102,20985,303,401,4.0,25.78296
39,102,20992,303,411,9.0,33.704136
39,102,20993,306,407,27.0,2190.2085
39,102,20994,302,408,633.0,662.20764
39,102,20996,306,407,3716.0,13503.394
39,102,20997,305,412,159.0,387.77545
39,102,21000,301,405,561.0,448.5031
39,102,21001,305,412,13.0,28.862144
39,102,21002,306,407,4.0,10.335778
39,102,21003,306,407,8.0,26.883879
39,102,21023,306,407,114.0,511.1745
39,102,21026,306,407,38.0,887.18494
39,102,21027,302,408,7.0,258.4468
39,102,21036,303,406,8.0,25.09874
39,102,21038,308,404,1197.0,3508.314
39,102,21043,306,407,10.0,17.486315
