date_block_num,sales_region_code,item_code,first_cate_code,second_cate_code,item_cnt_month_valid,item_cnt_month_pred
38,0,20655,5,6,130,180.04034
38,0,20657,2,9,2,10.986888
38,0,20660,7,3,0,13.0261135
38,0,20661,1,7,139,78.72499
38,0,20662,4,11,0,13.59882
38,0,20672,1,7,0,9.083158
38,0,20675,6,2,0,21.818666
38,0,20676,4,11,6,9.083158
38,0,20678,2,0,5,9.240752
38,0,20683,1,7,0,15.013886
38,0,20689,2,0,4,264.5985
38,0,20693,7,3,11,122.27229
38,0,20696,4,11,416,121.3284
38,0,20697,3,8,21,6.45096
38,0,20700,5,6,3,14.894674
38,0,20704,6,2,108,13.65997
38,0,20709,1,7,0,7.5177474
38,0,20711,3,8,0,7.984473
38,0,20712,5,6,0,47.049206
38,0,20716,2,0,0,31.2396
38,0,20717,2,0,12,24.672916
38,0,20720,2,0,154,94.54037
38,0,20722,5,6,44,15.915726
38,0,20727,1,7,344,88.93426
38,0,20731,1,7,0,22.315731
38,0,20734,5,6,252,41.01486
38,0,20738,4,11,10,21.232386
38,0,20739,4,11,39,83.08092
38,0,20740,3,8,0,10.310302
38,0,20742,7,3,0,10.80909
38,0,20743,4,11,0,16.81362
38,0,20744,1,7,160,51.365772
38,0,20747,1,7,0,9.972074
38,0,20759,1,7,58,15.013886
38,0,20763,7,3,0,17.043161
38,0,20766,5,6,366,75.067825
38,0,20768,7,3,519,197.83803
38,0,20770,1,7,0,8.755651
38,0,20773,2,0,0,13.097759
38,0,20774,5,6,0,9.083158
38,0,20775,5,6,96,24.401634
38,0,20782,2,5,1,6.4916816
38,0,20786,2,0,129,103.3895
38,0,20789,1,7,0,8.850233
38,0,20792,1,7,0,15.421976
38,0,20795,6,2,0,12.126045
38,0,20797,4,11,0,12.359316
38,0,20803,3,8,122,15.3339205
38,0,20805,5,6,132,26.958868
38,0,20808,5,6,123,79.05695
38,0,20810,5,6,0,20.529945
38,0,20814,0,4,0,11.469546
38,0,20816,5,6,0,8.532198
38,0,20820,5,6,4,665.191
38,0,20824,3,8,0,6.7966266
38,0,20827,2,0,382,24.988115
38,0,20840,2,0,0,12.442472
38,0,20842,7,3,242,368.6928
38,0,20860,1,7,0,6.80004
38,0,20862,6,2,0,95.46501
38,0,20868,7,3,5,10.80909
38,0,20877,7,3,0,14.693036
38,0,20878,2,0,0,7.8144903
38,0,20880,4,11,30,36.113136
38,0,20885,5,6,0,11.380549
38,0,20886,2,9,8,24.545721
38,0,20892,5,6,18,23.545858
38,0,20896,6,2,0,302.96204
38,0,20897,5,6,0,7.8144903
38,0,20901,2,9,0,25.571707
38,0,20911,0,4,0,10.573624
38,0,20914,1,7,0,10.791965
38,0,20916,5,6,0,37.447895
38,0,20920,5,6,614,1213.4459
38,0,20922,4,11,0,28.92056
38,0,20925,5,6,0,16.981697
38,0,20929,7,3,0,11.538914
38,0,20932,2,0,448,342.51227
38,0,20939,7,3,0,13.249193
38,0,20942,4,11,0,43.62952
38,0,20944,0,4,0,17.794819
38,0,20947,5,6,57,29.499542
38,0,20952,5,6,0,8.069719
38,0,20953,1,7,86,61.3658
38,0,20956,6,2,0,15.7413435
38,0,20957,4,11,0,10.653255
38,0,20973,5,6,1700,312.64124
38,0,20976,5,6,0,15.599415
38,0,20980,2,0,224,135.47604
38,0,20981,3,8,14,52.0618
38,0,20984,5,6,3,12.8895855
38,0,20992,2,10,17,12.242568
38,0,20993,5,6,209,335.60983
38,0,20994,1,7,0,22.315731
38,0,20996,5,6,113,509.09808
38,0,20997,4,11,32,36.113136
38,0,21000,0,4,0,32.467205
38,0,21001,4,11,0,14.894674
38,0,21016,7,3,0,43.58217
38,0,21022,5,6,0,8.069719
38,0,21023,5,6,24,30.292143
38,0,21026,5,6,100,100.55342
38,0,21034,5,6,0,8.069719
38,0,21036,2,5,0,4.586083
38,0,21038,7,3,87,188.195
38,0,21046,1,7,0,7.953195
38,0,21048,5,6,0,8.181843
38,0,21053,5,6,0,11.908195
38,0,21054,7,3,99,235.91313
38,0,21061,7,3,0,1012.8031
38,0,21062,1,7,32,10.792741
38,0,21063,1,7,0,22.315731
38,0,21064,7,3,0,9.864703
38,0,21067,1,7,0,46.10245
38,0,21068,4,11,61,8.700942
38,0,21069,2,0,0,8.138771
38,0,21076,1,7,0,128.65765
38,0,21081,6,2,0,25.781456
38,0,21088,0,4,13,47.58685
38,0,21090,1,7,27,87.28772
38,0,21100,1,7,52,14.624808
38,0,21103,5,6,104,35.721542
38,0,21109,1,7,300,76.999504
38,0,21119,4,11,20,53.299786
38,0,21123,2,5,26,8.532001
38,0,21124,6,2,0,13.231617
38,0,21127,1,7,0,8.823125
38,0,21129,1,7,0,8.293173
38,0,21139,5,6,0,9.083158
38,0,21147,5,6,0,14.094265
38,0,21151,5,6,0,19.38542
38,0,21156,1,7,0,9.083158
38,0,21157,7,3,0,104.617615
38,0,21158,5,6,0,35.39084
38,0,21160,5,6,6,74.87292
38,0,21162,5,6,0,9.083158
38,0,21168,7,3,0,11.684393
38,0,21174,4,11,56,36.113136
38,0,21177,1,7,3,9.083158
38,0,21183,6,2,0,14.693036
38,0,21188,2,9,16,8.765246
38,0,21192,2,10,5,7.9128146
38,0,21195,1,7,21,107.80303
38,0,21198,5,6,0,58.52457
38,0,21203,5,6,0,9.083158
38,0,21206,5,6,0,39.207897
38,0,21212,5,6,0,12.016176
38,0,21215,2,0,10,14.848789
38,0,21220,4,11,0,14.052095
38,0,21221,5,6,0,9.100656
38,0,21225,5,6,272,41.2657
38,0,21229,4,11,0,76.20193
38,0,21230,4,11,23,32.96359
38,0,21237,5,6,21,33.167793
38,0,21238,7,3,107,189.50525
38,0,21245,1,7,0,10.227768
38,0,21249,6,2,1226,660.78296
38,0,21253,5,6,41,201.4256
38,0,21255,5,6,0,107.32423
38,0,21260,0,4,99,77.29465
38,0,21269,2,0,6,9.083158
38,0,21271,5,6,18,99.47979
38,0,21274,4,11,219,29.49583
38,0,21276,5,6,0,9.083158
38,0,21278,2,0,0,9.4022045
38,0,21285,5,6,0,62.679493
38,0,21290,4,11,273,99.523766
38,0,21296,3,8,0,9.200896
38,0,21297,5,6,0,9.083158
38,0,21312,1,7,112,12.760783
38,0,21314,7,3,493,223.90271
38,0,21318,2,0,43,7.953195
38,0,21323,1,7,0,22.315731
38,0,21328,2,9,20,6.2025666
38,0,21330,2,0,17,181.75085
38,0,21340,3,8,0,6.7465696
38,0,21346,5,6,58,128.9248
38,0,21357,2,5,1,22.315731
38,0,21359,5,6,0,58.476494
38,0,21363,4,11,36,46.637238
38,0,21373,5,6,153,109.09171
38,0,21379,4,11,9,9.042777
38,0,21386,5,6,6,10.792741
38,0,21394,5,6,1610,346.33643
38,0,21398,7,3,0,15.797544
38,0,21406,2,0,161,108.2429
38,0,21407,7,3,0,15.063089
38,0,21415,4,11,224,250.74818
38,0,21424,5,6,0,350.49155
38,0,21430,5,6,17,33.98172
38,0,21431,1,7,132,7.5177474
38,0,21435,7,3,0,40.226776
38,0,21437,1,7,0,39.626106
38,0,21438,1,7,11,7.2625184
38,0,21440,4,11,10,36.113136
38,0,21444,6,2,0,33.5052
38,0,21446,7,3,0,15.8024435
38,0,21454,3,8,0,9.083158
38,0,21456,5,6,0,16.981697
38,0,21460,2,5,0,5.773974
38,0,21462,7,3,0,16.02474
38,0,21465,1,7,0,7.645582
38,0,21467,5,6,69,179.66545
38,0,21468,4,11,0,45.870888
38,0,21477,2,10,27,16.998604
38,0,21480,2,0,0,12.531934
38,0,21484,4,11,0,9.800455
38,0,21488,6,2,0,33.5052
38,0,21490,5,6,68,8.069719
38,0,21492,5,6,263,86.50404
38,0,21501,5,6,0,24.176657
38,0,21502,1,7,0,7.5177474
38,0,21505,4,11,0,13.337158
38,0,21507,5,6,267,184.23563
38,0,21514,5,6,7,9.083158
38,0,21517,5,6,7,9.782957
38,0,21524,6,2,0,160.78107
38,0,21527,5,6,55,108.317696
38,0,21529,3,8,0,5.3829055
38,0,21530,0,4,0,22.315731
38,0,21532,3,8,0,9.083158
38,0,21546,5,6,0,14.516392
38,0,21550,0,4,0,24.475094
38,0,21552,2,5,0,9.083158
38,0,21553,5,6,0,24.401634
38,0,21562,5,6,0,25.246264
38,0,21573,5,6,0,23.62105
38,0,21574,3,8,0,11.082125
38,0,21576,1,7,0,22.315731
38,0,21577,1,7,29,12.074803
38,0,21583,4,11,8,14.854294
38,0,21584,2,0,13,9.083158
38,0,21585,1,7,20,46.796234
38,0,21589,5,6,10,58.83603
38,0,21595,6,2,0,10.80909
38,0,21596,1,7,0,10.791965
38,0,21597,1,7,5,35.574356
38,0,21601,5,6,608,287.7089
38,0,21602,5,6,0,8.138771
38,0,21617,2,0,53,88.65775
38,0,21619,5,1,455,431.09628
38,0,21626,7,3,0,31.61993
38,0,21629,5,6,0,7.8144903
38,0,21631,1,7,0,6.80004
38,0,21639,7,3,0,60.3976
38,0,21644,2,0,7,153.98056
38,0,21650,2,0,0,10.978316
38,0,21652,1,7,29,50.888916
38,0,21653,5,6,8,38.62312
38,0,21657,5,6,9,9.083158
38,0,21661,5,6,0,9.4022045
38,0,21662,1,7,0,9.083158
38,0,21681,1,7,31,8.329936
38,0,21700,1,7,0,8.754989
38,0,21703,4,11,31,12.647737
38,0,21709,1,7,202,42.068237
38,0,21715,1,7,0,21.734419
38,0,21731,0,4,0,46.062824
38,0,21735,5,6,0,15.394829
38,0,21740,6,2,27,19.241701
38,0,21743,6,2,40,33.5052
38,0,21751,5,1,0,33.5052
38,0,21752,2,0,0,9.268733
38,0,21754,4,11,0,104.21588
38,0,21757,2,5,0,17.44524
38,0,21759,1,7,0,6.80004
38,0,21760,1,7,29,37.13104
38,0,21777,1,7,0,44.72268
38,0,21779,6,2,0,94.6795
38,0,21781,6,2,939,20.239542
38,0,21785,4,11,0,44.731853
38,0,21788,3,8,0,7.336883
38,0,21793,2,10,0,16.604258
38,0,21794,5,6,0,20.961508
38,0,21795,5,6,42,66.96694
38,0,21801,0,4,0,9.782957
38,0,21809,6,2,258,145.69933
38,0,21811,5,6,0,9.083158
38,0,21814,5,6,756,195.42307
38,0,21819,5,1,154,177.05746
38,0,21829,1,7,0,8.850233
38,0,21835,7,3,0,11.916708
38,0,21839,6,2,6,33.5052
38,0,21845,1,7,0,42.04909
38,0,21846,5,6,0,9.782957
38,0,21853,5,6,2,9.800455
38,0,21855,1,7,0,7.5177474
38,0,21871,5,6,0,42.203197
38,0,21873,2,0,0,9.083158
38,0,21881,5,6,0,77.3981
38,0,21883,5,6,1340,569.73706
38,0,21893,5,6,0,22.104774
38,0,21898,5,6,3,7.9128146
38,0,21902,7,3,0,78.29518
38,0,21903,4,11,289,393.46576
38,0,21905,1,7,0,9.083158
38,0,21911,5,6,4,74.57377
38,0,21913,5,6,201,330.14984
38,0,21914,5,6,26,73.259026
38,0,21915,2,9,0,7.2090483
38,0,21917,4,11,0,11.984535
38,0,21923,6,2,0,20.336685
38,0,21925,1,7,0,14.334066
38,0,21940,2,0,6,7.953195
38,0,21942,5,6,3,261.2749
38,0,21964,2,9,11,10.978316
38,0,21973,7,3,0,11.607966
38,0,21974,5,6,16,43.271656
38,0,21975,5,6,0,7.3520117
38,0,21978,6,2,205,409.95016
38,0,21980,2,0,14,92.821846
38,0,21982,4,11,10,73.12314
38,0,21986,0,4,0,28.446072
38,0,21995,5,6,76,11.984535
38,0,22005,7,3,0,11.916708
38,0,22007,1,7,1562,96.40039
38,0,22015,3,8,0,32.72994
38,0,22021,6,2,0,14.883099
38,0,22025,5,6,0,9.083158
38,0,22027,5,1,25,13.141942
38,0,22028,4,11,0,90.18402
38,0,22030,6,2,376,77.32766
38,0,22035,4,11,0,69.07793
38,0,22040,3,8,18,10.892168
38,0,22045,1,7,42,49.592762
38,0,22046,4,11,172,88.20977
38,0,22058,1,7,0,8.329936
38,0,22061,5,6,10,10.720034
38,0,22066,6,2,0,249.03831
38,0,22068,1,7,7,9.083158
38,0,22072,4,11,0,35.92549
38,0,22081,2,0,0,94.54117
38,0,22083,2,0,0,34.879852
38,0,22084,1,7,0,9.702663
38,1,20002,2,5,18,7.430923
38,1,20003,0,4,63,395.49127
38,1,20006,6,2,0,182.30917
38,1,20014,6,2,352,39.462566
38,1,20016,2,0,298,47.72326
38,1,20018,5,6,43,879.1365
38,1,20020,4,11,9,9.083158
38,1,20024,5,1,0,32.66135
38,1,20030,6,2,11,18.159977
38,1,20032,2,0,0,39.818756
38,1,20038,6,2,0,46.896877
38,1,20041,1,7,0,17.112576
38,1,20045,5,6,6,21.534206
38,1,20056,1,7,4,27.149714
38,1,20066,1,7,0,9.083158
38,1,20069,5,6,0,51.088303
38,1,20074,7,3,0,10.538331
38,1,20082,4,11,0,9.782957
38,1,20085,0,4,18,196.99472
38,1,20089,6,2,0,94.10576
38,1,20091,7,3,26,236.6908
38,1,20093,5,6,0,64.48813
38,1,20107,5,6,48,9.100656
38,1,20111,5,6,418,105.31572
38,1,20113,7,3,270,110.26721
38,1,20118,4,11,33,12.262187
38,1,20119,4,11,0,8.329936
38,1,20121,5,6,80,41.449295
38,1,20123,5,6,0,20.529945
38,1,20127,6,2,0,12.2576275
38,1,20130,5,6,0,16.467585
38,1,20131,5,6,0,82.19532
38,1,20134,4,11,53,11.391965
38,1,20135,2,0,0,10.400113
38,1,20139,5,6,0,26.659803
38,1,20142,5,6,0,8.069719
38,1,20145,5,6,0,9.4022045
38,1,20146,5,1,128,17.51687
38,1,20151,4,11,105,51.877316
38,1,20153,5,6,0,8.138771
38,1,20157,2,0,0,9.083158
38,1,20162,1,7,0,53.12543
38,1,20173,2,0,0,37.687008
38,1,20175,3,8,0,7.984473
38,1,20176,6,2,19,9.5404215
38,1,20182,2,0,48,37.378128
38,1,20187,1,7,36,15.497002
38,1,20192,7,3,0,46.78944
38,1,20195,1,7,227,22.588028
38,1,20204,2,0,0,9.083158
38,1,20206,4,11,22,10.472406
38,1,20207,2,0,0,9.083158
38,1,20215,1,7,182,22.588028
38,1,20218,1,7,0,22.588028
38,1,20220,5,6,8,21.365349
38,1,20221,5,6,21,81.37977
38,1,20224,6,2,347,508.85736
38,1,20225,2,10,0,10.978316
38,1,20226,2,0,10,43.699608
38,1,20227,7,3,46,240.43668
38,1,20229,5,6,0,9.083158
38,1,20235,2,10,46,15.915726
38,1,20239,5,6,0,7.8144903
38,1,20245,2,10,10,7.168668
38,1,20248,5,1,0,32.145435
38,1,20249,1,7,0,10.474947
38,1,20251,2,5,16,23.251257
38,1,20252,5,6,163,217.34425
38,1,20253,5,6,260,425.45578
38,1,20255,6,2,0,10.994665
38,1,20265,5,6,0,9.782957
38,1,20267,2,0,0,9.083158
38,1,20272,7,3,128,11.684393
38,1,20274,1,7,10,6.80004
38,1,20278,4,11,0,15.072263
38,1,20283,5,6,683,203.4729
38,1,20284,3,8,15,15.085651
38,1,20292,4,11,128,8.850233
38,1,20294,7,3,0,9.7956505
38,1,20296,4,11,0,19.598032
38,1,20300,4,11,0,7.953195
38,1,20305,4,11,89,30.189917
38,1,20310,1,7,0,7.953195
38,1,20311,6,2,0,23.075626
38,1,20313,4,11,0,18.290777
38,1,20320,5,6,12,60.826527
38,1,20321,1,7,69,44.993774
38,1,20323,4,11,0,88.915215
38,1,20327,1,7,0,9.782957
38,1,20328,5,6,16,48.88986
38,1,20333,1,7,0,9.083158
38,1,20337,1,7,321,107.87749
38,1,20341,7,3,0,110.62281
38,1,20343,3,8,83,57.05778
38,1,20344,7,3,0,222.85297
38,1,20346,5,6,1051,137.09964
38,1,20350,4,11,0,10.474947
38,1,20357,0,4,23,65.310074
38,1,20366,1,7,12,194.09883
38,1,20368,5,6,420,510.6409
38,1,20384,6,2,305,11.916708
38,1,20385,5,6,0,22.104774
38,1,20387,4,11,24,95.255135
38,1,20389,1,7,12,15.691724
38,1,20391,5,6,0,19.679882
38,1,20392,5,6,127,69.07299
38,1,20394,2,5,5,10.574862
38,1,20396,4,11,0,9.363001
38,1,20398,2,0,0,74.603065
38,1,20405,1,7,27,25.922829
38,1,20407,4,11,0,23.018879
38,1,20408,1,7,0,9.083158
38,1,20413,5,6,0,11.908195
38,1,20414,7,3,485,297.04175
38,1,20416,0,4,0,9.782957
38,1,20419,5,6,665,480.9515
38,1,20426,5,6,0,8.532198
38,1,20433,4,11,5,26.757816
38,1,20434,5,6,0,21.672106
38,1,20439,1,7,0,7.953195
38,1,20445,2,0,0,95.12037
38,1,20452,0,4,194,103.81866
38,1,20454,5,6,0,10.400113
38,1,20457,4,11,247,369.4323
38,1,20461,2,5,0,7.3539176
38,1,20472,7,3,451,11.885497
38,1,20473,5,6,42,23.4238
38,1,20478,1,7,52,103.28923
38,1,20488,5,6,7,9.083158
38,1,20492,6,2,88,89.739204
38,1,20494,3,8,0,49.130085
38,1,20500,5,6,8,9.083158
38,1,20501,5,6,578,595.62524
38,1,20504,6,2,416,81.62873
38,1,20512,7,3,0,14.693036
38,1,20515,4,11,257,126.20529
38,1,20522,4,11,0,57.517925
38,1,20523,7,3,804,146.63028
38,1,20525,0,4,101,115.65325
38,1,20531,6,2,99,13.71655
38,1,20533,4,11,0,17.297255
38,1,20540,2,0,43,69.891335
38,1,20545,4,11,107,171.15228
38,1,20546,1,7,9,8.805627
38,1,20554,4,11,0,7.645582
38,1,20555,7,3,912,91.577095
38,1,20561,2,0,187,205.02565
38,1,20563,2,0,18,31.2396
38,1,20567,2,5,0,9.733524
38,1,20580,1,7,39,7.5177474
38,1,20581,4,11,0,7.484393
38,1,20583,5,6,736,878.04736
38,1,20587,5,6,0,75.88163
38,1,20591,1,7,0,9.083158
38,1,20593,2,0,0,31.2396
38,1,20596,1,7,14,86.339226
38,1,20597,1,7,185,146.9398
38,1,20599,5,6,5,9.083158
38,1,20600,6,2,64,44.208733
38,1,20616,5,6,0,9.083158
38,1,20618,6,2,0,145.1577
38,1,20630,5,6,0,10.653255
38,1,20631,6,2,178,453.8965
38,1,20633,5,6,0,11.908195
38,1,20636,5,6,8,188.8729
38,1,20640,5,6,0,8.069719
38,1,20648,4,11,0,33.92755
38,1,20653,4,11,0,9.972074
38,1,20655,5,6,851,145.95993
38,1,20657,2,9,10,18.212456
38,1,20660,7,3,0,108.212906
38,1,20661,1,7,701,474.81094
38,1,20662,4,11,3,12.3025675
38,1,20672,1,7,6,9.083158
38,1,20675,6,2,116,80.54893
38,1,20676,4,11,0,9.083158
38,1,20678,2,0,0,9.240752
38,1,20683,1,7,11,37.294403
38,1,20689,2,0,0,25.6233
38,1,20693,7,3,266,141.41815
38,1,20696,4,11,1,99.0759
38,1,20697,3,8,0,9.693144
38,1,20700,5,6,7,14.894674
38,1,20704,6,2,45,293.58618
38,1,20709,1,7,244,44.726162
38,1,20711,3,8,0,7.984473
38,1,20712,5,6,44,62.91634
38,1,20716,2,0,10,31.2396
38,1,20717,2,0,2,10.771602
38,1,20720,2,0,254,102.40718
38,1,20722,5,6,114,46.583237
38,1,20727,1,7,0,13.246065
38,1,20731,1,7,0,22.315731
38,1,20734,5,6,6,22.539839
38,1,20738,4,11,0,7.2625184
38,1,20739,4,11,7,50.76427
38,1,20740,3,8,0,10.310302
38,1,20742,7,3,0,10.80909
38,1,20743,4,11,0,13.68706
38,1,20744,1,7,0,10.474947
38,1,20747,1,7,0,11.391965
38,1,20759,1,7,0,93.06973
38,1,20763,7,3,93,363.84985
38,1,20766,5,6,501,90.02686
38,1,20768,7,3,34,18.5169
38,1,20770,1,7,0,8.755651
38,1,20773,2,0,0,13.097759
38,1,20774,5,6,0,9.083158
38,1,20775,5,6,31,42.811306
38,1,20782,2,5,0,6.7465696
38,1,20786,2,0,2,96.11524
38,1,20789,1,7,0,8.850233
38,1,20792,1,7,0,15.421976
38,1,20795,6,2,0,71.82997
38,1,20797,4,11,5,12.686234
38,1,20803,3,8,0,42.1696
38,1,20805,5,6,0,93.077255
38,1,20808,5,6,84,53.84547
38,1,20810,5,6,214,258.16208
38,1,20814,0,4,71,63.4364
38,1,20816,5,6,185,32.774605
38,1,20820,5,6,0,138.10825
38,1,20824,3,8,16,64.90899
38,1,20827,2,0,341,142.30263
38,1,20840,2,0,9,19.76594
38,1,20842,7,3,681,411.2879
38,1,20860,1,7,0,6.80004
38,1,20862,6,2,0,95.94105
38,1,20868,7,3,0,10.80909
38,1,20877,7,3,0,57.045746
38,1,20878,2,0,0,7.8144903
38,1,20880,4,11,0,33.5183
38,1,20885,5,6,0,11.380549
38,1,20886,2,9,5,21.663544
38,1,20892,5,6,0,12.675178
38,1,20896,6,2,376,702.3835
38,1,20897,5,6,0,7.8144903
38,1,20901,2,9,13,17.57785
38,1,20911,0,4,0,13.59882
38,1,20914,1,7,0,63.99543
38,1,20916,5,6,1535,427.05664
38,1,20920,5,6,506,382.73315
38,1,20922,4,11,20,54.35789
38,1,20925,5,6,0,16.981697
38,1,20929,7,3,0,11.538914
38,1,20932,2,0,960,677.44727
38,1,20939,7,3,0,77.082405
38,1,20942,4,11,107,13.451757
38,1,20944,0,4,0,81.1223
38,1,20947,5,6,325,35.61869
38,1,20952,5,6,0,8.069719
38,1,20953,1,7,231,69.45097
38,1,20956,6,2,13,18.119596
38,1,20957,4,11,0,8.108061
38,1,20973,5,6,1418,613.19995
38,1,20976,5,6,3,8.036365
38,1,20980,2,0,217,105.87415
38,1,20981,3,8,13,62.92907
38,1,20984,5,6,10,39.74259
38,1,20992,2,10,3,9.234535
38,1,20993,5,6,208,284.93344
38,1,20994,1,7,125,22.315731
38,1,20996,5,6,1888,615.6974
38,1,20997,4,11,0,33.5183
38,1,21000,0,4,151,60.04183
38,1,21001,4,11,10,9.782957
