sales_region_code,item_code,2019年1月预测需求量,2019年2月预测需求量,2019年3月预测需求量
101,20235,26.674286553574,41.4821887883487,8.05531170384386
101,20240,490.235147676018,14.2471435358902,23.4810007135132
101,20245,24.9634176434441,7.4141294818649,5.52968524658523
101,20247,1.99993496494641,1.9320261557478,4.84224528929724
101,20248,673.118420886236,477.96766335504,430.374142385896
101,20251,63.9493352560823,49.7110989499788,14.0213347565542
101,20252,4399.4138021218,2622.81559869031,2814.22724951397
101,20253,9016.21910079787,6179.55185195558,6368.82328216996
101,20254,272.76974342963,383.02715745012,411.811865756854
101,20256,1680.12156361517,1572.01838553909,646.733134849029
101,20259,32.8047698010618,10.6284063746515,8.1244834199649
101,20261,23.7285593393463,2.21754773047767,3.60116505820346
101,20267,8.58644881660307,13.0265648315791,11.658816849774
101,20272,111.558179624711,60.110873795801,58.7315858636443
101,20278,2705.87973725651,1966.93279883537,2111.55243854599
101,20282,549.728281837675,566.026594351609,269.264698054173
101,20283,1699.34852877752,1159.98503256481,1354.84054698237
101,20284,13.4926450973891,14.9841085485577,19.3833656345279
101,20285,4.70082627567461,3.23624543838747,3.96946153741375
101,20291,578.020176968186,669.871973573664,477.090440911306
101,20292,540.034944154908,443.883110345052,628.559817568918
101,20296,1027.19747986329,1485.13096330625,144.801613638929
101,20297,37.133326456856,16.3851621206026,12.1319708233421
101,20305,81.4655413200015,54.4431971125277,37.5095658826586
101,20311,42.1545985115931,30.9831343463663,14.8216622128181
101,20313,203.683294243112,124.141809395213,98.2883637854264
101,20316,75.4594626672129,37.7554013951809,19.7105843509496
101,20320,96.5931311536608,214.940707621085,247.694824679794
101,20321,559.041659764693,346.430922018119,271.217730565761
101,20323,1689.71108880343,404.30805920742,530.85967783513
101,20324,154.871858370534,212.986562430039,371.179455947877
101,20325,294.671522493974,146.287438819727,107.328320358658
101,20327,9.44404686385988,2.27452615518668,5.09636096787482
101,20328,30.5206922911466,19.6973176504428,25.0575231405181
101,20329,586.587188322827,664.581211717417,814.491581084215
101,20336,618.663885558765,1045.67169918317,710.429061390623
101,20337,331.224042600662,305.172632811042,165.586362887032
101,20341,299.621604846317,195.891374843503,214.502573860356
101,20342,11.2475320459319,2.21166676344427,4.11922671112758
101,20343,366.363842020855,107.802810577055,385.994351693102
101,20344,18.4985967593739,16.8451323539193,64.0001156835341
101,20346,8366.57538594901,8452.26206231185,5340.20361026068
101,20347,1377.1563049489,4833.09024254234,1371.22029445373
101,20350,403.030523706512,69.1554188384029,47.2942571859158
101,20356,1089.91482180267,1345.13561565979,1108.43258219225
101,20357,110.067450834435,64.7384394264725,22.6297543582891
101,20359,376.293569314612,521.13881005175,679.554670740097
101,20360,14.9257647740204,3.07983577142633,4.44198618696979
101,20366,326.201012590348,199.452238836289,183.176357328198
101,20368,591.168777496882,307.319475710469,304.998715411649
101,20370,28.0803470851769,21.4567982927164,9.36483486389292
101,20384,130.133061414538,160.611703589476,120.466809913828
101,20387,302.068864832194,262.991478452253,198.959098749869
101,20388,5.30562682763182,4.00018869826132,4.93344189570232
101,20389,259.68414599049,118.660096956813,46.8123747311468
101,20391,317.216723559343,73.7191779837648,621.104568466798
101,20394,10.7808774840473,8.96670584940565,8.81456584949337
101,20396,314.777150599423,261.595866760899,61.2165168730029
101,20397,322.451658748611,511.099323191766,617.780524219804
101,20399,1.03695037553609,1.48425179661223,2.38051406937536
101,20404,32.164293091598,95.1601524041133,73.5886491099162
101,20405,285.295240167858,145.779783927334,21.9568004334063
101,20407,64.9406342313689,64.0236882869414,70.555271536785
101,20413,343.884820038901,190.156985600375,149.542627777693
101,20414,1912.21883093282,1035.24404364969,2098.70707665277
101,20416,14.6152640243551,16.4407444030317,7.18477892768748
101,20418,197.497099742871,212.553088968948,127.953869095894
101,20419,495.359025887553,484.411919258175,159.125427585659
101,20422,9.3024746955138,2.7775111030684,5.12399144429149
101,20427,145.75520265418,75.8836205513057,59.3165270017557
101,20428,573.739098183623,762.855326948424,668.512463711521
101,20429,492.421712160192,180.792115018943,227.628734829218
101,20433,143.438396634389,73.9243173962082,27.3635624005603
101,20434,148.389857278222,150.419802046558,91.6874085763646
101,20438,8.66074488236392,13.5636849857391,6.98565060693989
101,20439,2.67405442679867,6.54229508027496,10.1100988442577
101,20445,65.1548201429884,40.1554618766705,43.9819808331367
101,20447,20.3137303030983,8.28026730309297,3.94413517247445
101,20449,286.169424544161,380.228874817997,396.402651122343
101,20452,38.9099982901794,48.5493220404264,12.4309173533656
101,20457,1179.92579743574,322.931545205861,534.981735652469
101,20459,15.2957294832974,11.0496525662696,6.87460274353557
101,20461,52.6407237743094,17.0083641834553,6.3624118979891
101,20465,15.0650593815673,7.12440502472983,6.92629307584669
101,20473,208.391648028494,264.570595523406,139.564602348462
101,20478,526.750738839224,251.214495277633,182.922031813896
101,20480,12.7851585924107,12.0944897389148,41.2658327792137
101,20483,26.2674957909896,13.3663382603726,9.4878061499659
101,20492,539.80273977851,180.961686700963,216.398582222366
101,20494,55.6192058308372,55.5760509484003,48.5367815214058
101,20498,2.49686253969697,1.66391470885006,3.32566803330648
101,20501,9783.68597114679,3071.8375409548,3757.21722017436
101,20502,2.7226835505812,2.43949937016404,4.37876851091141
101,20503,329.905263856621,542.591481376533,482.79785642685
101,20504,740.844035025946,293.562452796739,479.221119852293
101,20506,3.12879072327616,5.39516899540889,5.76014202531409
101,20511,33.6692613173353,3.96810839707922,7.05313042283595
101,20512,23.2648178664908,27.7073044271528,37.2463994340659
101,20515,278.969203551843,219.817495370488,238.296924178055
101,20522,112.67101101585,49.0002954681969,32.4862886371683
101,20523,3569.05503965452,1063.47014827538,473.682355919781
101,20525,234.916833314883,92.7662536867402,16.6847560085877
101,20527,6.50015962381681,3.44762284315342,3.5229837831088
101,20528,36.3427772318479,101.945291475994,47.0935658048972
101,20531,191.988123790003,136.839441746891,117.658727333319
101,20538,9.49472808242837,6.65157193493637,6.23356215203946
101,20540,329.83290894102,313.283418074213,347.486144587035
101,20545,902.636954152072,625.174007202814,217.576120305314
101,20549,246.362712191775,447.466765134145,463.335325480015
101,20552,329.905263856621,542.591481376533,482.79785642685
101,20554,49.5923918934088,35.4626056650208,85.2100569005845
101,20555,201.182553736859,215.222438715574,287.073586807554
101,20561,1625.2562339791,1193.90797936554,698.571955033857
101,20563,356.675195095096,102.91660313198,107.071536962418
101,20567,21.80585982799,13.0027573178275,8.24523561302951
101,20569,132.14726662387,269.505800459362,349.875249802007
101,20575,7.00020785968128,10.0275685553029,21.3771665572127
101,20580,47.9723304071654,43.6338877366776,18.1398650910562
101,20583,8371.1009662266,7546.70685381811,7691.19005793161
101,20584,4.34028857095136,2.08574254741317,3.04012139661893
101,20587,187.192414033579,99.7959115774319,102.21720702248
101,20590,3.29766560866829,1.35773997952889,3.57696104601271
101,20596,142.345200291609,49.3924462354831,55.7506557653262
101,20597,1441.40137118125,630.03894176403,166.497733092548
101,20600,42.6965942573976,73.3285111283333,78.8767195676091
101,20604,248.528067887961,447.466765134145,504.776695336986
101,20614,17.4214169711418,54.0586209429534,87.4936699620553
101,20616,7.34079019329747,6.85081782803733,6.15631814381566
101,20618,236.688643105713,138.330009619971,159.17729368395
101,20624,3.84531193656732,3.56356633072191,14.1267760858851
101,20625,9.96807912190085,4.52803763828661,4.86991460905233
101,20627,830.268824144354,111.66922134102,159.67886924212
101,20628,135.974202237446,269.505800459362,382.109056441039
101,20631,2897.63595651346,744.903790040617,2832.72805195231
101,20635,6.80567634839308,1.65645623695504,3.91429282221581
101,20636,409.013446423987,315.454475139432,260.535650267268
101,20648,769.198148839989,173.126337741521,45.5882185952355
101,20649,36.7047792930448,15.9959274978486,6.16286888941406
101,20653,153.696348041311,28.1482923740279,51.5464564506778
101,20654,17.0461983598448,4.31356666031633,5.99699181011576
101,20655,4304.63781848052,2201.26493694726,1392.7927824591
101,20656,29.0439739771848,12.6196643655724,6.74173826668074
101,20657,41.8630364655442,26.3920458776156,5.39459121815853
101,20658,297.360641182103,415.876611390544,499.636911318417
101,20661,1940.25833736967,1762.83703217143,741.079978891301
101,20662,6.04838191726281,5.12884148835539,5.37880610336047
101,20664,246.222522418351,436.801760653394,518.594276562804
101,20666,246.222522418351,436.801760653394,529.237042170958
101,20668,6.8929102298527,5.38963523764808,4.07568366991416
101,20672,1.09638418266189,1.47649963345624,2.61412512881252
101,20674,333.280527334047,535.382858545196,477.966278092205
101,20675,27.4589460518335,43.3089839518947,62.4991171681025
101,20678,310.349200350887,145.65288413736,98.3496844821297
101,20682,521.488523258916,196.455832589052,194.083429198233
101,20683,2.75485115787636,6.94755537780337,18.1185546500476
101,20687,739.228336597499,27.3800039690118,54.6801025677004
101,20688,25.2540446674076,19.8804308071834,25.4824237109352
101,20689,192.273850850514,102.647504087054,75.119032261373
101,20692,333.280527334047,535.382858545196,476.170541502611
101,20693,1802.50254297572,2469.01760105321,3338.85811676257
101,20696,1046.22656658028,549.869810009172,547.784850275833
101,20697,56.1270193154851,24.0696941162692,9.4590262762676
101,20699,521.488523258916,384.357684292643,228.57961302446
101,20700,3.96314585963162,11.3533605381291,13.2806379502964
101,20701,124.696079743011,233.735107401603,367.053925884527
101,20704,428.577568865615,224.245339982936,672.116589103462
101,20707,16.8948947365531,6.82518812003523,8.32368993407409
101,20712,599.530093359077,455.789160820357,441.925332899902
101,20714,35.5420524374503,32.3454186566564,14.2347489063751
101,20716,23.4366219669499,32.0959009127222,29.6585349564594
101,20717,26.5926568144819,19.8276557711654,21.2578491419189
101,20720,1042.58781974505,430.288936351527,732.804700621052
101,20722,104.486206030424,142.563497215543,88.9915777118267
101,20727,276.578028487268,169.979506028956,144.0393092064
101,20729,8.2178792529729,8.92935025479646,6.10270186993366
101,20731,63.1206833356635,29.7193957428359,41.988664209006
101,20734,720.391726292533,467.56945098952,1954.01867647182
101,20736,264.500494975833,424.894404181154,503.145946171898
101,20738,12.9768989981023,12.2458447892442,10.7470641512006
101,20739,740.09625067996,164.118299882256,78.9930828812847
101,20740,6.18299207646119,4.25292939810913,5.69388898925504
101,20742,15.083062852925,14.5161897560755,24.6496246322777
101,20743,6.5869908496069,5.12135873727471,10.4043661861663
101,20744,206.465549337464,165.807155755154,60.5472003602537
101,20750,232.098993528776,388.915336865888,358.110173039482
101,20753,486.428965944208,245.906474613344,102.540810073376
101,20759,132.324046580143,107.928552771188,125.463033835082
101,20763,65.714187304747,66.6849683005774,117.391038665198
101,20764,244.267653665774,331.88523029602,504.614172474922
101,20766,375.891530439313,305.913797677528,421.382688858956
101,20768,870.478631281729,549.100294794075,771.738094952902
101,20775,166.782996711408,156.01797247579,114.388395696842
101,20777,314.080823989843,504.540396365169,484.853886805895
101,20780,1.47616984882849,5.21624509528012,5.22539251808233
101,20782,27.63627737462,19.6740234593367,11.4757813133439
101,20786,828.737334702605,237.259975818614,657.209840375214
101,20795,254.768223750096,58.0642870782386,15.6677787828898
101,20797,13.5617779976243,10.1487489618029,4.69021385520089
101,20803,370.893158626005,316.293713768822,225.710651534103
101,20804,3.26565003112446,6.91814557712807,6.95112491170357
101,20805,439.213666741622,459.188598446478,153.418011776671
101,20808,585.327545229412,1035.80883808768,865.486019705191
101,20810,187.213296209879,125.857392944854,35.8565404087283
101,20816,27.7478012461301,23.9897282442565,22.5779910659724
101,20820,17429.4102761788,7037.47202710911,10881.1212145524
101,20822,320.373775733555,516.397038649385,477.751404259816
101,20827,938.103482383689,399.746163622878,266.278424419521
101,20828,200.679452050387,281.569148577193,457.668040006455
101,20830,7.42563364311816,2.87998022085359,4.74673236864721
101,20831,77.7182238207239,904.449363803054,144.946118063348
101,20840,112.165363278815,122.003924661397,70.1227000651074
101,20841,340.01977653147,689.201385946242,466.090411955063
101,20842,3695.18170475581,3748.76016192196,4571.43116157865
101,20846,6.57286997048887,1.79564041210434,3.67163507655441
101,20849,2023.72429183209,3887.82422151855,2839.5776460629
101,20854,141.839053271179,344.539866997817,348.830221402095
101,20855,2.80821998233774,2.69634800968949,3.29226313128013
101,20858,1606.71364521826,907.587275437424,623.556528928163
101,20859,2.97470989497004,1.03527256190623,2.82142122950586
101,20862,102.275077027856,70.693089223071,44.9495491285207
101,20868,18.0210264203136,19.9583779460328,13.9855588335637
101,20876,6.49722686247657,6.62360482559295,4.82936565905333
101,20877,33.6657400481183,6.75114063138575,38.1828687655509
101,20879,123.53092310015,89.6544678928334,38.8468371691085
101,20880,268.359941440661,100.282682477862,60.2293218472425
101,20882,11.7199140076254,12.5490364148389,5.8045526177547
101,20886,92.2456513408108,110.09249944768,40.0116521312825
101,20892,170.165049669604,130.868054309327,104.132456029916
101,20896,1239.94095502966,231.169367342743,2516.47840559016
101,20900,148.949862999861,69.0126903959863,35.9106078247155
101,20901,123.583735480957,84.244914020249,20.5686118211293
101,20911,24.796195066171,19.8887626068903,8.86392461150957
101,20912,4.85759010740352,3.86142236471771,3.31859410350041
101,20913,13.0874403402425,4.44050495737192,10.9062904437805
101,20915,7.28157902572912,3.0069625912083,3.31900050710771
101,20916,258.224954377777,46.4399334856249,499.208108211425
101,20920,4629.3232673574,3358.20531602435,2519.15347377895
101,20922,125.022760296603,72.7991510945481,55.3576831793116
101,20929,18.3174169480489,4.02822447369441,28.9300631740798
101,20932,4534.24278934359,1657.08997078016,2420.77781512511
101,20934,300.349877461277,20.7074520358799,25.6866205110302
101,20940,16.161627570886,5.82981366567039,3.27537004746962
101,20942,1502.99929306587,353.779957875455,271.602039461032
101,20944,28.1376570402863,41.0353061709261,5.83792865609617
101,20947,201.618506688426,126.495228098748,517.379675369629
101,20953,704.613328323861,506.43850163234,458.854477595468
101,20956,29.2793972387523,14.1763377822424,12.7062947348672
101,20957,7.7568725609803,7.73980395256493,10.974102472627
101,20964,1.7410050210803,1.73015499291949,3.23493369159295
101,20973,5966.9178242301,2853.1883564232,3092.36938655514
101,20976,15.61636425756,7.79067013871272,6.38254785029937
101,20978,5.68985548870897,3.11396496826468,4.44163608053988
101,20980,1043.67011998729,467.976654073339,709.784079470298
101,20981,124.268890795374,63.8907541848394,77.6830239516818
101,20984,85.4266831788996,58.6953714965306,70.9164394281897
101,20985,31.8229304741726,22.1530028311621,11.3422240670804
101,20992,99.7810932678908,87.6369687465435,41.9016955709942
101,20993,1125.54783198969,3024.15311431411,3794.76837933949
101,20996,892.597473807433,322.387050667909,43.3438765528322
101,20997,302.950710530358,123.195679347828,57.1101913554253
101,20999,223.051401269933,291.087418723385,410.997730600285
101,21000,32.7686855780311,33.2661817853625,21.6122344845673
101,21005,205.46536405906,317.32999758082,313.241599712224
101,21016,132.734639300071,141.104410979204,109.239976464111
101,21023,397.531616180628,253.351729047824,236.006661073256
101,21026,205.812288804796,182.543866327857,186.433020369837
101,21027,423.614363327265,127.657049511444,17.5717464799552
101,21028,3.53098536339671,1.87703108635268,4.46006958508991
101,21034,24.9365504526314,20.1182425690509,15.3101267645043
101,21036,6.43751145455088,8.31973129791321,9.19299363187035
101,21038,836.454349904804,448.425902241763,854.30926945938
101,21039,1.74655797858857,1.60958930566521,3.35178726539167
101,21043,1.35064607445077,2.95274951417774,5.05994028349079
101,21044,1.86776906122386,6.0014114415514,5.38860220185848
101,21046,16.7095365766091,32.5580756642096,30.8369375096238
101,21049,2.04139033390339,9.72177788615776,3.64128062355813
101,21053,54.8220248219074,99.1800093577295,38.9012238059516
101,21054,1010.78612415269,600.280102496616,863.941451071926
101,21057,16.8659848409024,11.3405678856948,12.7320103993365
101,21059,4.35829576521792,2.47876678987564,4.58564102441825
101,21061,376.849724243594,70.7057598767895,18.0292276067124
101,21062,230.867752014156,178.807340170001,100.694012398255
101,21064,19.178905283907,14.2819854149297,11.9341753508478
101,21067,220.500111036301,128.897489132148,63.8457814868055
101,21068,291.989652484187,92.3409425458924,81.3772549020721
101,21069,24.5057270863556,22.8051745006215,31.5599559392909
101,21076,195.292928898833,108.930554043322,31.6982112231338
101,21081,101.52524582995,57.5133046356364,89.5229842307211
101,21082,98.9405222794296,178.698032169767,134.461095630862
101,21084,4.69887683983721,13.4486160344889,10.4909439659018
101,21088,168.072578934444,76.7587320982219,33.8278417916716
101,21090,146.031610659057,91.3122512765236,79.3803965917546
101,21094,90.7274004207051,57.2033315906684,14.4401438899097
101,21096,451.851734491711,643.05212283781,555.174724048753
101,21100,212.731277890878,157.757780473498,72.7129897064966
101,21101,168.677979407143,325.389993004093,467.77919264597
101,21103,504.494193394949,415.267821717541,633.365114793542
101,21106,174.885344280783,335.251839115184,348.836893064378
101,21109,1006.08360158606,816.962273999784,520.702760068818
101,21110,582.631461787452,36.623771686144,99.6609126656418
101,21111,17.7851942639909,13.9065595620768,6.79099396056786
101,21115,582.631461787452,125.157263987421,173.032708923311
101,21119,266.421587087663,135.818136157618,101.055331156224
101,21121,5.97961973041671,3.05410574057374,3.73943238100682
101,21123,57.3413172852934,47.1674094637149,16.3195693025789
101,21124,4.77119426968486,5.71036862052427,15.2299977384083
101,21125,13.3717325041216,42.2084078445226,82.3692392972234
101,21127,1.1669855610126,1.95802106136877,7.06991525880189
101,21129,183.896394840123,64.068299695467,49.6822704310721
101,21147,57.6973371087487,23.5338322267296,20.0775758988969
101,21149,13.1225857164842,42.2084078445226,74.7967735834781
101,21154,173.48369249011,327.407610466355,373.054227874972
101,21157,56.9391680865625,65.6910412025028,84.0412260900253
101,21158,207.641207755981,109.935481229717,125.642104664493
101,21160,281.961821897715,429.101949120376,386.280912704116
101,21166,14.1505331426259,13.6674146371823,6.7610854752509
101,21168,19.6355399201713,10.2405717657905,19.0795946448233
101,21174,85.8182919127087,40.3788944759518,32.3160287370359
101,21182,80.3645795020099,12.0973396291514,15.7733981609518
101,21183,14.6086264250923,4.22926551948133,33.6477111831912
101,21184,109.355597670646,247.146975957913,242.958541709614
101,21185,12.782064932188,6.29694276358808,17.4931135177245
101,21188,38.3129155119884,35.5754080319971,11.549518139825
101,21192,60.2179285010604,43.624439623012,24.6259401257996
101,21195,315.569065274428,168.809925942214,178.165607824179
101,21198,90.7513768702782,64.8902025885771,29.7995886180003
101,21201,2.64425459282396,1.13407105059527,3.47075677755223
101,21212,20.2213981774471,159.980736042531,19.429062323718
101,21215,214.129033810132,131.532897294346,76.7226295662021
101,21220,3.71829282382327,39.1746620765341,50.9848630913428
101,21221,5.71090039429798,5.16036207354835,7.70273928638027
101,21225,129.840960505952,241.300260364505,56.5113086770324
101,21230,115.525021388492,30.7327080312927,76.1572985658523
101,21236,22.7008473736424,12.1288907425623,3.23856811491313
101,21237,33.2260423847681,15.7110341767209,10.3159398985377
101,21238,1865.47805894888,701.183853948006,1428.29257383693
101,21239,1.71687824264169,1.75453014700719,4.76702506125271
101,21240,20.2621867865501,43.8253264249856,31.8088149904161
101,21245,50.7897164558223,26.9845061392231,21.803051233605
101,21249,7329.46800892247,10088.6370597789,14302.409168767
101,21253,439.309488064929,588.445511374755,605.669015329626
101,21255,350.913078011486,99.3326879420312,91.0239405249445
101,21260,262.787236597954,80.695162371685,66.7252710387001
101,21268,4.9306238972069,4.87906593054018,6.96412551579996
101,21271,2944.31629235908,2671.3503190521,2507.44489295953
101,21274,825.385899735437,124.420546686884,263.881536922453
101,21280,88.5411023735993,61.1803652170078,371.357103411095
101,21284,3.075159086748,5.45909443150882,6.85020131894625
101,21285,46.9432635095979,70.1751745962531,29.4936279000643
101,21290,3033.81270233858,2395.3222334041,2432.84465793551
101,21292,26.7483786168846,18.7452609662977,4.95276939397841
101,21293,1.77287534944697,1.81175529529951,5.2074801858353
101,21296,29.3729251624338,10.1282603326115,8.42513543609499
101,21297,5.27059173344801,3.22893775851144,5.7164276978591
101,21298,22.4962011830705,6.92500616069251,10.8558104689807
101,21304,3.25371423197204,1.67753859969565,3.55660009292924
101,21306,0.897002896121349,1.5171069137934,3.54334375945284
101,21312,110.826889987735,60.0927055407614,39.9273393608678
101,21314,3843.8155256411,1770.15468539712,3332.82385976402
101,21318,56.3101349879424,155.440790871189,71.7025831223925
101,21320,351.954956996668,18.9547436803299,26.7354573068958
101,21328,36.9088193885879,19.3788450345161,21.3439671318238
101,21329,181.90019797629,350.887117855339,566.557155960495
101,21330,501.944485132484,85.8845816112067,55.0409468654274
101,21340,5.09258279964641,5.44697130240446,5.9375761441113
101,21346,356.797235557371,217.214802702764,302.335979331034
101,21354,181.90019797629,350.887117855339,538.607489545194
101,21357,6.16408595817662,8.83171576260882,13.8557767343614
101,21358,1.96432401951181,1.67737064340071,4.15137783140552
101,21359,249.682481795411,123.496716001313,20.8852782419705
101,21361,16.0635742156527,39.8237301934755,32.3960372520309
101,21363,79.292685676539,20.3141910063314,9.87851934432432
101,21371,8.69896893412674,8.69876518207575,5.99918354751721
101,21373,173.48980492032,84.5076981532511,14.4481403290223
101,21376,390.152135366153,22.4862070068106,53.8932379280938
101,21379,50.560818087906,43.6518024871408,21.0702322560488
101,21381,3.57032145693568,2.00370228724347,3.35240073064045
101,21386,58.0492643120334,49.6015543113257,14.0151210984032
101,21394,11267.6575304552,7929.56093681108,6700.71387206597
101,21398,282.10272403688,172.517956754329,225.019879334797
101,21406,898.992669213882,372.902782353037,271.141548842408
101,21407,11.3540078880439,95.6471039622664,93.9848579057949
101,21409,18.3827018845785,13.7566424051409,3.8909238986831
101,21410,3.52553404553178,3.70758840388033,7.70030291555482
101,21415,616.203763781881,360.424659671659,480.33726917382
101,21416,183.431970649964,338.439298578083,500.012131165739
101,21418,9.8492355491457,29.7257288628868,24.2532578516082
101,21420,548.720468402051,135.862092669453,298.053668771762
101,21424,2296.03211227614,1954.42015441855,3159.71919994729
101,21425,5.73545376310967,2.17210975219811,4.51125695641987
101,21430,53.2287601699669,98.3380087184327,83.3913741044176
101,21431,601.371050159991,329.613103991544,178.447669323894
101,21432,12.5115366750627,49.0974955772776,98.6451971064485
101,21433,6.19755012344225,8.84842984890462,6.73550163228193
101,21435,224.56417926638,89.3170059870965,135.511906764641
101,21437,146.602771407137,85.3258416242642,60.7215726096364
101,21440,339.693354290339,126.932510805227,75.4616275652522
101,21443,10.3467420399296,8.45001515677585,6.81209661074651
101,21444,11.5885687126802,65.9053970275618,89.7849297508083
101,21446,33.7207718101585,21.4844578748877,37.7285262062592
101,21454,13.3981026042604,12.632020856499,4.29631132681104
101,21456,68.9657283635916,30.6599824969767,29.4668235094393
101,21460,36.5276901539666,37.8575796247931,28.8368755961513
101,21462,49.1876053857309,20.3393829371593,21.4990609769159
101,21465,2.40252487523957,3.08220866103376,12.2400895838867
101,21467,590.609386784692,501.273915901812,327.736929566262
101,21468,467.587308912688,581.577976996903,1212.38956663512
101,21477,48.3136548333231,59.520576447932,26.0533010006721
101,21484,241.588556660782,135.727229969658,133.079680522382
101,21488,177.515164852745,193.735439752245,337.965566584216
101,21490,103.646220117321,149.882339002048,107.468525932043
101,21492,640.245341513307,393.182401876826,566.612527486425
101,21496,141.51075626395,329.999102479337,371.4188667967
101,21497,204.809544060204,170.221775398003,104.96696961316
101,21501,205.134856440192,349.240719758849,130.258875803561
101,21502,3.28310623433977,11.4645003883934,8.41776256561624
101,21507,1515.48184910781,1429.05822276263,986.33021069071
101,21509,144.780203322848,206.388789084889,432.52567536108
101,21521,6.0812727588067,3.50808262899713,5.2026228174436
101,21523,156.100796205583,278.880203163852,372.59949158124
101,21524,53.3244291177596,26.2434410272979,55.1399384627984
101,21527,123.684617055659,103.734221567455,73.5011232861219
101,21529,13.9398572467221,6.67208396634282,8.3393823714669
101,21531,4.29604654366121,2.54007917531528,5.49116190442441
101,21532,11.6069221879372,6.26709100790177,2.87629315110809
101,21533,1.56574313059625,1.68043513946004,3.27333835326029
101,21543,27.96850324735,15.6588871507912,16.415637942449
101,21549,29.0902044270443,51.2982447045525,80.5264881195641
101,21550,57.7118633430392,25.6947046958977,24.8039944839756
101,21555,9.18962203154681,7.19536614554143,3.32616927626459
