date_block_num,sales_region_code,item_code,item_cnt_month,first_cate_code,second_cate_code
4,101,20544,0,307,403
4,101,20545,6660,305,412
4,101,20547,517,305,412
4,101,20550,691,303,401
4,101,20555,0,308,404
4,101,20560,331,306,407
4,101,20571,195,306,407
4,101,20572,0,302,408
4,101,20573,11670,306,407
4,101,20576,0,302,408
4,101,20578,0,303,401
4,101,20579,395,306,407
4,101,20584,2740,306,407
4,101,20586,566,306,407
4,101,20589,1209,303,401
4,101,20591,360,302,408
4,101,20603,18,305,412
4,101,20606,0,308,404
4,101,20607,0,306,407
4,101,20608,0,302,408
4,101,20620,0,302,408
4,101,20621,2,306,407
4,101,20634,0,307,403
4,101,20637,8,306,407
4,101,20639,0,306,407
4,101,20642,113,306,407
4,101,20645,200,303,401
4,101,20650,85,306,407
4,101,20653,184,305,412
4,101,20656,2412,305,412
4,101,20657,103,303,410
4,101,20662,253,305,412
4,101,20663,552,306,407
4,101,20670,47,303,401
4,101,20671,0,306,407
4,101,20672,0,302,408
4,101,20677,202,305,412
4,101,20680,12,306,407
4,101,20686,0,306,407
4,101,20694,100,305,412
4,101,20695,60,305,412
4,101,20702,1777,305,412
4,101,20710,0,307,403
4,101,20712,965,306,407
4,101,20713,612,305,412
4,101,20717,5476,303,401
4,101,20719,0,307,403
4,101,20726,0,302,408
4,101,20732,419,302,408
4,101,20740,0,304,409
4,101,20743,5,305,412
4,101,20756,627,302,408
4,101,20760,0,302,408
4,101,20763,0,308,404
4,101,20765,0,302,408
4,101,20767,0,303,401
4,101,20774,1784,306,407
4,101,20778,0,307,403
4,101,20780,1981,306,407
4,101,20785,3556,306,402
4,101,20788,0,307,403
4,101,20797,283,305,412
4,101,20798,0,303,401
4,101,20800,0,307,403
4,101,20801,7,306,407
4,101,20802,3124,306,407
4,101,20807,0,306,407
4,101,20810,712,306,407
4,101,20815,307,306,407
4,101,20817,389,306,407
4,101,20826,555,302,408
4,101,20830,0,307,403
4,101,20837,0,304,409
4,101,20844,1647,303,401
4,101,20845,680,306,407
4,101,20846,1677,302,408
4,101,20850,0,306,407
4,101,20859,8296,306,407
4,101,20862,0,307,403
4,101,20864,891,302,408
4,101,20874,0,304,409
4,101,20877,0,308,404
4,101,20881,0,306,407
4,101,20889,0,302,408
4,101,20895,264,306,407
4,101,20900,78,306,407
4,101,20908,1704,306,407
4,101,20911,0,301,405
4,101,20912,1442,305,412
4,101,20916,511,306,407
4,101,20918,203,306,407
4,101,20923,613,306,407
4,101,20943,32,303,401
4,101,20944,0,301,405
4,101,20949,0,307,403
4,101,20950,0,304,409
4,101,20964,0,306,407
4,101,20970,3,306,407
4,101,20973,15000,306,407
4,101,20975,0,307,403
4,101,20977,38,302,408
4,101,20988,501,303,401
4,101,20989,51,302,408
4,101,20995,0,303,401
4,101,20996,6920,306,407
4,101,21000,0,301,405
4,101,21001,604,305,412
4,101,21003,3952,306,407
4,101,21006,0,307,403
4,101,21015,31,303,401
4,101,21017,1426,305,412
4,101,21019,0,302,408
4,101,21024,0,302,408
4,101,21026,7,306,407
4,101,21028,1889,306,407
4,101,21030,569,306,407
4,101,21039,9970,306,407
4,101,21040,0,307,403
4,101,21041,0,307,403
4,101,21042,17,306,407
4,101,21049,0,304,409
4,101,21052,3044,303,401
4,101,21053,9,306,407
4,101,21055,4,303,401
4,101,21057,5990,303,401
4,101,21058,0,307,403
4,101,21061,0,308,404
4,101,21065,14,306,407
4,101,21068,3512,305,412
4,101,21072,5,306,407
4,101,21073,0,307,403
4,101,21078,0,304,409
4,101,21081,0,307,403
4,101,21089,39,306,407
4,101,21099,318,306,407
4,101,21108,5,306,407
4,101,21112,0,302,408
4,101,21113,0,306,407
4,101,21116,10,306,407
4,101,21121,5210,305,412
4,101,21122,7,306,407
4,101,21126,0,307,403
4,101,21141,19,306,407
4,101,21143,44,303,401
4,101,21162,1206,306,407
4,101,21177,0,302,408
4,101,21179,0,308,404
4,101,21183,0,307,403
4,101,21205,0,307,403
4,101,21233,67,303,401
4,101,21234,619,302,408
4,101,21239,190,306,407
4,101,21244,0,306,407
4,101,21254,419,306,402
4,101,21258,0,302,408
4,101,21260,0,301,405
4,101,21271,61570,306,407
4,101,21274,13680,305,412
4,101,21275,0,306,407
4,101,21276,0,306,407
4,101,21277,0,308,404
4,101,21279,0,302,408
4,101,21281,169,306,407
4,101,21283,145,306,407
4,101,21295,0,302,408
4,101,21296,0,304,409
4,101,21297,6000,306,407
4,101,21302,297,302,408
4,101,21306,15490,306,407
4,101,21316,0,308,404
4,101,21326,0,307,403
4,101,21327,157,302,408
4,101,21332,0,307,403
4,101,21347,1890,303,401
4,101,21350,4220,305,412
4,101,21362,0,302,408
4,101,21370,309,306,407
4,101,21371,72,305,412
4,101,21373,41,306,407
4,101,21375,208,305,412
4,101,21379,1557,305,412
4,101,21381,3074,306,407
4,101,21382,308,302,408
4,101,21384,0,308,404
4,101,21387,750,302,408
4,101,21395,0,302,408
4,101,21397,0,302,408
4,101,21402,0,306,407
4,101,21409,40,303,410
4,101,21412,0,302,408
4,101,21413,2100,303,401
4,101,21422,0,308,404
4,101,21425,0,307,403
4,101,21442,0,302,408
4,101,21446,0,308,404
4,101,21449,1235,303,401
4,101,21455,1170,306,407
4,101,21461,496,305,412
4,101,21462,0,308,404
4,101,21469,0,302,408
4,101,21470,0,307,403
4,101,21475,1131,306,407
4,101,21483,2019,302,408
4,101,21484,3432,305,412
4,101,21499,105,303,401
4,101,21503,0,302,408
4,101,21511,1022,306,407
4,101,21513,0,304,409
4,101,21517,634,306,407
4,101,21518,984,305,412
4,101,21524,0,307,403
4,101,21533,445,306,407
4,101,21534,111,305,412
4,101,21539,355,302,408
4,101,21541,0,301,405
4,101,21542,65,306,407
4,101,21550,0,301,405
4,101,21551,0,308,404
4,101,21554,0,302,408
4,101,21555,57,303,410
4,101,21562,0,306,407
4,101,21566,0,307,403
4,101,21575,0,302,408
4,101,21578,0,305,412
4,101,21579,346,306,407
4,101,21583,213,305,412
4,101,21587,976,305,412
4,101,21588,5852,303,401
4,101,21592,0,307,403
4,101,21594,0,304,409
4,101,21598,634,305,412
4,101,21600,174,306,407
4,101,21601,11550,306,407
4,101,21610,860,306,407
4,101,21613,763,302,408
4,101,21616,0,306,407
4,101,21619,16980,306,402
4,101,21627,0,306,407
4,101,21636,0,307,403
4,101,21637,0,305,412
4,101,21644,1688,303,401
4,101,21654,0,308,404
4,101,21656,27,306,407
4,101,21657,2072,306,407
4,101,21658,345,302,408
4,101,21659,3744,306,407
4,101,21664,0,307,403
4,101,21670,8,306,407
4,101,21690,707,303,401
4,101,21692,530,306,407
4,101,21693,0,304,409
4,101,21695,0,306,407
4,101,21699,0,305,412
4,101,21703,1221,305,412
4,101,21704,0,308,404
4,101,21714,0,302,408
4,101,21716,0,307,403
4,101,21724,0,306,407
4,101,21731,0,301,405
4,101,21739,3016,306,407
4,101,21742,403,303,401
4,101,21744,66,302,408
4,101,21745,2112,303,401
4,101,21746,0,302,408
4,101,21756,0,307,403
4,101,21764,2204,302,408
4,101,21766,148,302,408
4,101,21774,141,303,401
4,101,21778,2152,302,408
4,101,21783,214,306,407
4,101,21787,0,302,408
4,101,21790,14,302,408
4,101,21801,0,301,405
4,101,21802,0,304,409
4,101,21804,0,307,403
4,101,21805,0,305,412
4,101,21806,0,302,408
4,101,21813,0,307,403
4,101,21819,2060,306,402
4,101,21825,0,302,408
4,101,21827,0,306,407
4,101,21830,912,305,412
4,101,21836,0,301,405
4,101,21838,8,306,407
4,101,21846,0,306,407
4,101,21850,1578,305,412
4,101,21857,0,302,408
4,101,21858,286,306,407
4,101,21861,45,306,407
4,101,21864,0,302,408
4,101,21869,52,306,407
4,101,21872,0,308,404
4,101,21881,9,306,407
4,101,21904,5256,306,407
4,101,21906,59,302,408
4,101,21912,0,302,408
4,101,21913,3068,306,407
4,101,21920,1915,305,412
4,101,21921,0,308,404
4,101,21927,0,306,407
4,101,21929,0,308,404
4,101,21934,0,306,407
4,101,21937,4588,306,407
4,101,21949,30,306,407
4,101,21957,125,306,407
4,101,21959,286,305,412
4,101,21960,15,303,401
4,101,21961,0,308,404
4,101,21965,981,306,407
4,101,21970,0,302,408
4,101,21971,3056,303,401
4,101,21972,183,306,407
4,101,21981,0,308,404
4,101,21982,1215,305,412
4,101,21985,6,305,412
4,101,21986,0,301,405
4,101,21987,1200,305,412
4,101,21989,0,302,408
4,101,21993,14,302,408
4,101,22001,637,303,401
4,101,22014,35,305,412
4,101,22017,0,301,405
4,101,22021,0,307,403
4,101,22022,1291,302,408
4,101,22023,0,308,404
4,101,22024,0,302,408
4,101,22031,1673,305,412
4,101,22032,0,305,412
4,101,22035,881,305,412
4,101,22036,0,302,408
4,101,22040,0,304,409
4,101,22041,1175,306,407
4,101,22043,27,303,401
4,101,22046,2354,305,412
4,101,22047,4228,306,407
4,101,22050,0,308,404
4,101,22055,107,303,401
4,101,22068,2144,302,408
4,101,22070,0,302,408
4,101,22074,0,306,407
4,101,22080,5400,306,407
4,101,22082,36,305,412
4,102,20003,0,301,405
4,102,20005,0,306,407
4,102,20006,0,307,403
4,102,20008,1320,303,401
4,102,20009,5,306,407
4,102,20012,112,306,407
4,102,20013,14,303,401
4,102,20019,0,302,408
4,102,20020,669,305,412
4,102,20023,0,307,403
4,102,20026,314,302,408
4,102,20027,0,301,405
4,102,20031,907,306,407
4,102,20037,559,302,408
4,102,20038,0,307,403
4,102,20043,400,302,408
4,102,20045,2218,306,407
4,102,20065,0,308,404
4,102,20070,281,302,408
4,102,20071,1407,306,407
4,102,20082,95,305,412
4,102,20083,0,308,404
4,102,20085,0,301,405
4,102,20086,16,303,401
4,102,20092,10184,306,407
4,102,20095,0,308,404
4,102,20096,9,306,407
4,102,20116,628,306,407
4,102,20122,197,302,408
4,102,20132,0,305,412
4,102,20134,1081,305,412
4,102,20135,980,303,401
4,102,20136,31,305,412
4,102,20139,79,306,407
4,102,20140,425,305,412
4,102,20151,248,305,412
4,102,20152,207,305,412
4,102,20155,101,303,401
4,102,20174,1216,303,401
4,102,20179,0,307,403
4,102,20189,4636,305,412
4,102,20194,104,305,412
4,102,20200,0,305,412
4,102,20201,187,302,408
4,102,20202,5,303,401
4,102,20205,0,306,407
4,102,20208,614,302,408
4,102,20219,0,301,405
4,102,20226,6270,303,401
4,102,20230,8360,306,407
4,102,20236,0,306,407
4,102,20247,8,306,407
4,102,20260,15,306,407
4,102,20265,0,306,407
4,102,20271,695,306,407
4,102,20276,3862,306,407
4,102,20277,0,302,408
4,102,20279,3952,306,407
4,102,20280,0,308,404
4,102,20283,13224,306,407
4,102,20285,6064,305,412
4,102,20293,0,301,405
4,102,20302,1070,305,412
4,102,20305,962,305,412
4,102,20312,559,306,407
4,102,20316,0,301,405
4,102,20322,6,306,407
4,102,20323,6464,305,412
4,102,20327,41,302,408
4,102,20333,39,302,408
4,102,20338,1225,302,408
4,102,20340,0,308,404
4,102,20342,0,305,412
4,102,20351,0,305,412
4,102,20352,0,305,412
4,102,20354,218,303,401
4,102,20363,127,302,408
4,102,20365,156,302,408
4,102,20367,0,304,409
4,102,20368,1462,306,407
4,102,20374,0,305,412
4,102,20376,0,305,412
4,102,20378,260,306,407
4,102,20379,151,302,408
4,102,20392,1034,306,407
4,102,20400,0,304,409
4,102,20402,96,303,401
4,102,20408,0,302,408
4,102,20410,0,307,403
4,102,20413,1465,306,407
4,102,20414,0,308,404
4,102,20415,61,305,412
4,102,20416,0,301,405
4,102,20423,0,303,401
4,102,20431,0,306,407
4,102,20433,260,305,412
4,102,20437,0,307,403
4,102,20441,0,306,407
4,102,20445,63,303,401
4,102,20448,0,308,404
4,102,20457,7120,305,412
4,102,20458,5,306,407
4,102,20459,529,305,412
4,102,20477,0,308,404
4,102,20481,878,306,407
4,102,20483,1449,305,412
4,102,20487,0,303,401
4,102,20488,309,306,407
4,102,20489,0,307,403
4,102,20492,0,307,403
4,102,20493,0,306,407
4,102,20498,26,306,407
4,102,20502,791,305,412
4,102,20506,0,303,401
4,102,20512,0,308,404
4,102,20514,1440,302,408
4,102,20516,54,302,408
4,102,20518,608,305,412
4,102,20520,0,306,407
4,102,20521,61,306,407
4,102,20527,24,303,406
4,102,20529,0,304,409
4,102,20531,0,307,403
4,102,20537,0,306,407
4,102,20541,140,302,408
4,102,20542,808,302,408
4,102,20544,0,307,403
4,102,20545,0,305,412
4,102,20547,0,305,412
4,102,20550,161,303,401
4,102,20555,0,308,404
4,102,20560,814,306,407
4,102,20571,590,306,407
4,102,20572,876,302,408
4,102,20573,15210,306,407
4,102,20576,1519,302,408
4,102,20578,15,303,401
4,102,20579,307,306,407
4,102,20584,4536,306,407
4,102,20586,2246,306,407
4,102,20589,156,303,401
4,102,20591,3272,302,408
4,102,20603,218,305,412
4,102,20606,0,308,404
4,102,20607,3,306,407
4,102,20608,814,302,408
4,102,20620,1102,302,408
4,102,20621,0,306,407
4,102,20634,0,307,403
4,102,20637,0,306,407
4,102,20639,0,306,407
4,102,20642,1488,306,407
4,102,20645,100,303,401
4,102,20650,2332,306,407
4,102,20653,56,305,412
4,102,20656,665,305,412
4,102,20657,71,303,410
4,102,20662,1444,305,412
4,102,20663,1540,306,407
4,102,20670,0,303,401
4,102,20671,0,306,407
4,102,20672,288,302,408
4,102,20677,0,305,412
4,102,20680,0,306,407
4,102,20686,0,306,407
4,102,20694,185,305,412
4,102,20695,143,305,412
4,102,20702,746,305,412
4,102,20710,0,307,403
4,102,20712,1001,306,407
4,102,20713,274,305,412
4,102,20717,2834,303,401
4,102,20719,0,307,403
4,102,20726,37,302,408
4,102,20732,50,302,408
4,102,20740,0,304,409
4,102,20743,0,305,412
4,102,20756,59,302,408
4,102,20760,90,302,408
4,102,20763,0,308,404
4,102,20765,473,302,408
4,102,20767,0,303,401
4,102,20774,2308,306,407
4,102,20778,0,307,403
4,102,20780,1731,306,407
4,102,20785,6588,306,402
4,102,20788,0,307,403
4,102,20797,361,305,412
4,102,20798,0,303,401
4,102,20800,0,307,403
4,102,20801,297,306,407
4,102,20802,3556,306,407
4,102,20807,1715,306,407
4,102,20810,4084,306,407
4,102,20815,3324,306,407
4,102,20817,896,306,407
4,102,20826,29,302,408
4,102,20830,0,307,403
4,102,20837,0,304,409
4,102,20844,768,303,401
4,102,20845,1724,306,407
4,102,20846,1140,302,408
4,102,20850,189,306,407
4,102,20859,9260,306,407
4,102,20862,0,307,403
4,102,20864,0,302,408
4,102,20874,0,304,409
4,102,20877,0,308,404
4,102,20881,325,306,407
4,102,20889,1847,302,408
4,102,20895,1677,306,407
4,102,20900,1589,306,407
4,102,20908,1116,306,407
4,102,20911,0,301,405
4,102,20912,427,305,412
4,102,20916,8600,306,407
4,102,20918,3784,306,407
4,102,20923,6428,306,407
4,102,20943,0,303,401
4,102,20944,0,301,405
4,102,20949,0,307,403
4,102,20950,0,304,409
4,102,20964,0,306,407
4,102,20970,1010,306,407
4,102,20973,27040,306,407
4,102,20975,0,307,403
4,102,20977,3998,302,408
4,102,20988,678,303,401
4,102,20989,60,302,408
4,102,20995,0,303,401
4,102,20996,14030,306,407
4,102,21000,0,301,405
4,102,21001,2,305,412
4,102,21003,9736,306,407
4,102,21006,0,307,403
4,102,21015,38,303,401
4,102,21017,427,305,412
4,102,21019,106,302,408
4,102,21024,0,302,408
4,102,21026,164,306,407
4,102,21028,1661,306,407
4,102,21030,353,306,407
4,102,21039,9250,306,407
4,102,21040,0,307,403
4,102,21041,0,307,403
4,102,21042,691,306,407
4,102,21049,0,304,409
4,102,21052,1845,303,401
4,102,21053,158,306,407
4,102,21055,17,303,401
4,102,21057,4048,303,401
4,102,21058,0,307,403
4,102,21061,0,308,404
4,102,21065,14,306,407
4,102,21068,5364,305,412
4,102,21072,31,306,407
4,102,21073,0,307,403
4,102,21078,0,304,409
4,102,21081,0,307,403
4,102,21089,0,306,407
4,102,21099,9,306,407
4,102,21108,0,306,407
4,102,21112,0,302,408
4,102,21113,0,306,407
4,102,21116,0,306,407
4,102,21121,1207,305,412
4,102,21122,23,306,407
4,102,21126,0,307,403
4,102,21141,5,306,407
4,102,21143,30,303,401
4,102,21162,243,306,407
4,102,21177,815,302,408
4,102,21179,0,308,404
4,102,21183,0,307,403
4,102,21205,0,307,403
4,102,21233,0,303,401
4,102,21234,161,302,408
4,102,21239,0,306,407
4,102,21244,3,306,407
4,102,21254,37,306,402
4,102,21258,699,302,408
4,102,21260,0,301,405
4,102,21271,30000,306,407
4,102,21274,4704,305,412
4,102,21275,191,306,407
4,102,21276,1358,306,407
4,102,21277,0,308,404
4,102,21279,1539,302,408
4,102,21281,0,306,407
4,102,21283,214,306,407
4,102,21295,4350,302,408
4,102,21296,0,304,409
4,102,21297,2248,306,407
4,102,21302,0,302,408
4,102,21306,10330,306,407
4,102,21316,0,308,404
4,102,21326,0,307,403
4,102,21327,168,302,408
4,102,21332,0,307,403
4,102,21347,1185,303,401
4,102,21350,10700,305,412
4,102,21362,768,302,408
4,102,21370,651,306,407
4,102,21371,516,305,412
4,102,21373,191,306,407
4,102,21375,206,305,412
4,102,21379,1082,305,412
4,102,21381,2232,306,407
4,102,21382,72,302,408
4,102,21384,0,308,404
4,102,21387,51,302,408
4,102,21395,117,302,408
4,102,21397,0,302,408
4,102,21402,11,306,407
4,102,21409,48,303,410
4,102,21412,5950,302,408
4,102,21413,1426,303,401
4,102,21422,0,308,404
4,102,21425,0,307,403
4,102,21442,1523,302,408
4,102,21446,0,308,404
4,102,21449,974,303,401
4,102,21455,8376,306,407
4,102,21461,62,305,412
4,102,21462,0,308,404
4,102,21469,1727,302,408
4,102,21470,0,307,403
4,102,21475,902,306,407
4,102,21483,26,302,408
4,102,21484,1765,305,412
4,102,21499,73,303,401
4,102,21503,0,302,408
4,102,21511,1302,306,407
4,102,21513,0,304,409
4,102,21517,820,306,407
4,102,21518,1288,305,412
4,102,21524,0,307,403
4,102,21533,1793,306,407
4,102,21534,21,305,412
4,102,21539,0,302,408
4,102,21541,0,301,405
4,102,21542,1070,306,407
4,102,21550,0,301,405
4,102,21551,0,308,404
4,102,21554,660,302,408
4,102,21555,26,303,410
4,102,21562,0,306,407
4,102,21566,0,307,403
4,102,21575,9,302,408
4,102,21578,5,305,412
4,102,21579,491,306,407
4,102,21583,0,305,412
4,102,21587,0,305,412
4,102,21588,3060,303,401
4,102,21592,0,307,403
4,102,21594,0,304,409
4,102,21598,0,305,412
4,102,21600,36,306,407
4,102,21601,11090,306,407
4,102,21610,1218,306,407
4,102,21613,55,302,408
4,102,21616,10,306,407
4,102,21619,10510,306,402
4,102,21627,9,306,407
4,102,21636,0,307,403
4,102,21637,0,305,412
4,102,21644,1156,303,401
4,102,21654,0,308,404
4,102,21656,12,306,407
4,102,21657,3396,306,407
4,102,21658,55,302,408
4,102,21659,1568,306,407
4,102,21664,0,307,403
4,102,21670,0,306,407
4,102,21690,4750,303,401
4,102,21692,270,306,407
4,102,21693,0,304,409
4,102,21695,0,306,407
4,102,21699,12,305,412
4,102,21703,3168,305,412
4,102,21704,0,308,404
4,102,21714,0,302,408
4,102,21716,0,307,403
4,102,21724,25,306,407
4,102,21731,0,301,405
4,102,21739,3258,306,407
4,102,21742,250,303,401
4,102,21744,1175,302,408
4,102,21745,1314,303,401
4,102,21746,0,302,408
4,102,21756,0,307,403
4,102,21764,352,302,408
4,102,21766,666,302,408
4,102,21774,418,303,401
4,102,21778,234,302,408
4,102,21783,360,306,407
4,102,21787,143,302,408
4,102,21790,22,302,408
4,102,21801,0,301,405
4,102,21802,0,304,409
4,102,21804,0,307,403
4,102,21805,54,305,412
4,102,21806,0,302,408
4,102,21813,0,307,403
4,102,21819,2536,306,402
4,102,21825,1317,302,408
4,102,21827,0,306,407
4,102,21830,484,305,412
4,102,21836,0,301,405
4,102,21838,0,306,407
4,102,21846,1475,306,407
4,102,21850,580,305,412
4,102,21857,217,302,408
4,102,21858,86,306,407
4,102,21861,23,306,407
4,102,21864,41,302,408
4,102,21869,1716,306,407
4,102,21872,0,308,404
4,102,21881,390,306,407
4,102,21904,203,306,407
4,102,21906,86,302,408
4,102,21912,166,302,408
4,102,21913,491,306,407
4,102,21920,1309,305,412
4,102,21921,0,308,404
4,102,21927,0,306,407
4,102,21929,0,308,404
4,102,21934,159,306,407
4,102,21937,688,306,407
4,102,21949,6,306,407
4,102,21957,254,306,407
4,102,21959,0,305,412
4,102,21960,0,303,401
4,102,21961,0,308,404
4,102,21965,2664,306,407
4,102,21970,242,302,408
4,102,21971,62,303,401
4,102,21972,1103,306,407
4,102,21981,0,308,404
4,102,21982,206,305,412
4,102,21985,0,305,412
4,102,21986,0,301,405
4,102,21987,486,305,412
4,102,21989,356,302,408
4,102,21993,48,302,408
4,102,22001,152,303,401
4,102,22014,75,305,412
4,102,22017,0,301,405
4,102,22021,0,307,403
4,102,22022,643,302,408
4,102,22023,0,308,404
4,102,22024,753,302,408
4,102,22031,36,305,412
4,102,22032,0,305,412
4,102,22035,478,305,412
4,102,22036,75,302,408
4,102,22040,0,304,409
4,102,22041,2672,306,407
4,102,22043,38,303,401
4,102,22046,2056,305,412
4,102,22047,3880,306,407
4,102,22050,0,308,404
4,102,22055,6,303,401
4,102,22068,93,302,408
4,102,22070,640,302,408
4,102,22074,58,306,407
4,102,22080,735,306,407
4,102,22082,132,305,412
4,103,20003,0,301,405
4,103,20005,0,306,407
4,103,20006,0,307,403
4,103,20008,1305,303,401
4,103,20009,5,306,407
4,103,20012,0,306,407
4,103,20013,30,303,401
4,103,20019,0,302,408
4,103,20020,457,305,412
4,103,20023,0,307,403
4,103,20026,96,302,408
4,103,20027,0,301,405
4,103,20031,33,306,407
4,103,20037,680,302,408
4,103,20038,0,307,403
4,103,20043,659,302,408
4,103,20045,414,306,407
4,103,20065,0,308,404
4,103,20070,161,302,408
4,103,20071,351,306,407
4,103,20082,18,305,412
4,103,20083,0,308,404
4,103,20085,0,301,405
4,103,20086,0,303,401
4,103,20092,6760,306,407
4,103,20095,0,308,404
4,103,20096,6,306,407
4,103,20116,70,306,407
4,103,20122,426,302,408
4,103,20132,0,305,412
4,103,20134,479,305,412
4,103,20135,1243,303,401
4,103,20136,0,305,412
4,103,20139,0,306,407
4,103,20140,1015,305,412
4,103,20151,493,305,412
4,103,20152,0,305,412
4,103,20155,13,303,401
4,103,20174,2004,303,401
4,103,20179,0,307,403
4,103,20189,1154,305,412
4,103,20194,0,305,412
4,103,20200,19,305,412
4,103,20201,46,302,408
4,103,20202,48,303,401
4,103,20205,0,306,407
4,103,20208,38,302,408
4,103,20219,0,301,405
4,103,20226,6012,303,401
4,103,20230,3618,306,407
4,103,20236,5,306,407
4,103,20247,30,306,407
4,103,20260,72,306,407
4,103,20265,4,306,407
4,103,20271,220,306,407
4,103,20276,1553,306,407
4,103,20277,29,302,408
4,103,20279,2376,306,407
4,103,20280,0,308,404
4,103,20283,7844,306,407
4,103,20285,4852,305,412
4,103,20293,0,301,405
4,103,20302,124,305,412
4,103,20305,391,305,412
4,103,20312,53,306,407
4,103,20316,0,301,405
4,103,20322,0,306,407
4,103,20323,4876,305,412
4,103,20327,22,302,408
4,103,20333,0,302,408
4,103,20338,597,302,408
4,103,20340,0,308,404
4,103,20342,0,305,412
4,103,20351,24,305,412
4,103,20352,0,305,412
4,103,20354,371,303,401
4,103,20363,155,302,408
4,103,20365,126,302,408
4,103,20367,0,304,409
4,103,20368,353,306,407
4,103,20374,0,305,412
4,103,20376,0,305,412
4,103,20378,0,306,407
4,103,20379,55,302,408
4,103,20392,846,306,407
4,103,20400,0,304,409
4,103,20402,102,303,401
4,103,20408,0,302,408
4,103,20410,0,307,403
4,103,20413,8,306,407
4,103,20414,0,308,404
4,103,20415,41,305,412
4,103,20416,0,301,405
4,103,20423,0,303,401
4,103,20431,2,306,407
4,103,20433,867,305,412
4,103,20437,0,307,403
4,103,20441,0,306,407
4,103,20445,1002,303,401
4,103,20448,0,308,404
4,103,20457,4812,305,412
4,103,20458,8,306,407
4,103,20459,608,305,412
4,103,20477,0,308,404
4,103,20481,895,306,407
4,103,20483,777,305,412
4,103,20487,0,303,401
4,103,20488,2,306,407
4,103,20489,0,307,403
4,103,20492,0,307,403
4,103,20493,0,306,407
4,103,20498,13,306,407
4,103,20502,435,305,412
4,103,20506,0,303,401
4,103,20512,0,308,404
4,103,20514,7984,302,408
4,103,20516,0,302,408
4,103,20518,199,305,412
